Pillar,Sub-Pillar,Indicator,Country Name,data_col,new_rank_score,higher_is_better
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",New Zealand,25236.58999999999,5.241113525555667,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",New Zealand,35.830000000000005,5.087249653627333,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),New Zealand,4.016628843411725e-07,2.20879917735372,True
Business,Startup Environment,"Amount invested into startups yearly from private, public, blended sources (respectively)",New Zealand,14.845285554831444,3.048838787189128,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,New Zealand,4.55736584254301e-05,4.8732117390091885,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),New Zealand,4.016628843411725e-07,2.868865575636379,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,New Zealand,84.22,5.110707282678038,True
People,Digital Wellbeing,Device Addiction (time of use on internet / on devices),New Zealand,6.39,3.94359375,False
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Nicaragua,0.0,1.0,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Nicaragua,-206.65,3.4674898818123894,True
Business,Startup Environment,Time required to start a business (days),Nicaragua,14.0,3.5480357142857137,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Nicaragua,1.6302984321661504,4.735050204176352,False
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Nicaragua,22.74,2.196610239471511,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Nicaragua,8.309788931361144e-06,2.918509099931442,True
,Connectivity Technology,ISP internet download speed average ,Nicaragua,29.66,3.002056684968096,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Nicaragua,-17991.479999999996,1.980876439731034,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Nicaragua,-30.28,1.9043576500968369,True
Business,Startup Environment,Time required to start a business (days),Niger (the),10.0,4.33,False
,Connectivity Technology,ISP internet download speed average ,Niger (the),8.33,1.285754189944134,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Niger (the),0.3263567891052685,5.603786976537309,False
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Niger (the),0.0,1.0,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Niger (the),7.894529091339702e-07,1.117828445598511,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Nigeria,1.3437496602726773,4.826495146807192,False
,Connectivity Technology,ISP internet download speed average ,Nigeria,16.85,1.940223463687151,True
Business,Startup Environment,Time required to start a business (days),Nigeria,7.2,4.946,False
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Nigeria,23.61,2.285514037985136,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Nigeria,6.587832273790309e-06,2.5879416340570778,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Nigeria,-13913.08,1.6886169224846643,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Nigeria,4.976025434814681e-09,1.098112354402237,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Nigeria,-26.85,1.934804712717883,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Nigeria,-25449.620000000017,1.949408254497848,True
Business,Startup Environment,Time required to start a business (days),North America,2.85,5.632076923076923,False
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),North Macedonia,2.399856392593467e-06,3.304527179644597,True
,Connectivity Technology,ISP internet download speed average ,North Macedonia,39.74,3.3722599792254044,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,North Macedonia,3.965107057890563e-05,4.653985992166934,True
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),North Macedonia,2.8798276711121608e-06,4.299681144570284,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",North Macedonia,0.5855868828538241,5.293871174939397,False
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),North Macedonia,3.359798949630854e-06,3.4338736494374134,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,North Macedonia,56.55,4.457357132143393,True
Business,Startup Environment,Time required to start a business (days),North Macedonia,15.0,3.3712499999999994,False
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Norway,1.9172417136470773e-05,3.780802179649878,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Norway,27.883761891262623,1.7234868175002989,False
,Connectivity Technology,ISP internet download speed average ,Norway,161.67,5.266966292134831,True
Infrastructure,Innovation Ecosystem,Angel Ecosystem size,Norway,1.1462451775427196,3.318899851072745,True
Business,Startup Environment,Time required to start a business (days),Norway,4.0,5.456923076923077,False
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Norway,8.040545291082698e-06,5.042903861663047,True
Business,Startup Environment,"Amount invested into startups yearly from private, public, blended sources (respectively)",Norway,29.60242706361792,4.012788888378238,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Norway,152.53,5.67837088271833,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Norway,10.260000000000003,4.527369581190301,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Norway,0.0001460387412171,5.166775660070362,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Norway,2374.01,4.918950997805871,True
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Norway,2.225174161950793e-05,5.014948736939528,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Norway,15334.699999999995,5.111672207861378,True
Business,Startup Environment,Time required to start a business (days),OECD members,9.47894736842105,4.444631578947369,False
Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),Oman,2.010053483503089e-07,2.366048376428737,True
Business,Startup Environment,Time required to start a business (days),Oman,4.3,5.4112307692307695,False
Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),Oman,2.010053483503089e-07,2.072074473875257,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Oman,85.96,5.125166873719907,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Oman,11.55362586069617,2.1619725722932097,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Oman,-868.3399999999999,2.7936233789071085,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Oman,2.010053483503089e-06,3.206395729363109,True
,Connectivity Technology,ISP internet download speed average ,Oman,58.75,4.030963125874726,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Oman,-11425.909999999996,2.428748236990911,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Oman,-8.51,3.026782608695652,True
Business,Startup Environment,Time required to start a business (days),Other small states,15.5769230769231,3.269258241758237,False
Business,Startup Environment,Time required to start a business (days),Pacific island small states,20.4444444444444,2.598343949044592,False
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Pakistan,7.783312577833125e-06,2.817440380655984,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Pakistan,-8479.31,1.834558446388909,True
Business,Startup Environment,Time required to start a business (days),Pakistan,16.5,3.106071428571428,False
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Pakistan,4.617544553544555e-09,1.0910441824786123,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Pakistan,-23.21,1.9671158812136864,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Pakistan,20.33,1.9558911101658865,True
,Connectivity Technology,ISP internet download speed average ,Pakistan,13.19,1.6590782122905026,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Pakistan,1.3626548220906771,4.820462032700821,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Pakistan,-27123.5,1.9423456402403887,True
Government,Digital Public Services,Security incidents (# of relevant issues),Pakistan,0.0271625545931696,5.27146486514142,False
Business,Startup Environment,Time required to start a business (days),Palau,28.0,1.9781548649258796,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Palau,11.054609772275038,2.249365423331893,False
,Connectivity Technology,ISP internet download speed average ,State of Palestine (the),22.09,2.375522881215926,True
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,State of Palestine (the),7.62,1.0638664398128457,True
Business,Startup Environment,Time required to start a business (days),Panama,6.0,5.1523076923076925,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Panama,2623.64,5.003410837140805,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Panama,5.392507111368753e-05,5.00040681869192,True
Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),Panama,4.003353397198594e-06,3.708201659527559,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Panama,0.7416389479109885,5.107307184108491,False
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Panama,19.45,1.894130157379838,True
,Connectivity Technology,ISP internet download speed average ,Panama,127.15,5.004321615764153,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Panama,2.2099999999999973,4.039401175606172,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Panama,2015.260000000001,4.309758085326922,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",Papua New Guinea,174.37,4.057113154320343,True
,Connectivity Technology,ISP internet download speed average ,Papua New Guinea,15.33,1.8234636871508376,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Papua New Guinea,20.520000000000003,5.0127824779648025,True
Business,Startup Environment,Time required to start a business (days),Papua New Guinea,41.0,1.9152043043118367,False
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Papua New Guinea,0.782382795983515,5.05859693541403,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Papua New Guinea,1857.78,4.287332258540589,True
Infrastructure,Connectivity Technology,Internet Exchange Points (IXPs) map,Papua New Guinea,2.2081879609592367e-06,1.5701308681795707,True
,Connectivity Technology,ISP internet download speed average ,Paraguay,71.86,4.216317728713833,True
People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",Paraguay,4.794932513427914,3.69514805199498,False
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",Paraguay,-3.649999999999999,3.491652173913044,True
Business,Startup Environment,Time required to start a business (days),Paraguay,35.0,1.9442584092106256,False
Infrastructure,Connectivity Technology,ISP Speeds - Mobile,Paraguay,19.77,1.916588685665674,True
Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",Paraguay,624.8399999999999,4.1117563195137885,True
