Country Name,Pillar,Sub-Pillar
Norway,Business,Impact commitments
Norway,Business,Startup Environment
Norway,Business,Financing Incentives
Norway,Business,Technology Adoption
Norway,Business,
Norway,Foundations,
Norway,Foundations,Digital Payments
Norway,Foundations,Digital Legal Identity
Norway,Foundations,Data Exchange
Norway,Government,
Norway,Government,Digital Public Services
Norway,Government,Funding and procurement
Norway,Government,Monitoring
Norway,Government,Leadership and coordination
Norway,Government,Capabilities
Norway,Infrastructure,Innovation Ecosystem
Norway,Infrastructure,
Norway,Infrastructure,Connectivity Technology
Norway,People,Digital Literacy Skills
Norway,People,Usage and ownership
Norway,People,Culture
Norway,People,Digital Wellbeing
Norway,People,
Norway,Regulation,Cybersecurity
Norway,Regulation,Ethical Standards
Norway,Regulation,Data standards and protection
Norway,Regulation,
Norway,Strategy,Ambition
Norway,Strategy,
Oman,Business,Impact commitments
Oman,Business,Startup Environment
Oman,Business,Financing Incentives
Oman,Business,Technology Adoption
Oman,Business,
Oman,Foundations,
Oman,Foundations,Digital Payments
Oman,Foundations,Digital Legal Identity
Oman,Foundations,Data Exchange
Oman,Government,
Oman,Government,Digital Public Services
Oman,Government,Funding and procurement
Oman,Government,Monitoring
Oman,Government,Leadership and coordination
Oman,Government,Capabilities
Oman,Infrastructure,Innovation Ecosystem
Oman,Infrastructure,
Oman,Infrastructure,Connectivity Technology
Oman,People,Digital Literacy Skills
Oman,People,Usage and ownership
Oman,People,Culture
Oman,People,Digital Wellbeing
Oman,People,
Oman,Regulation,Cybersecurity
Oman,Regulation,Ethical Standards
Oman,Regulation,Data standards and protection
Oman,Regulation,
Oman,Strategy,Ambition
Oman,Strategy,
Pakistan,Business,Impact commitments
Pakistan,Business,Startup Environment
Pakistan,Business,Financing Incentives
Pakistan,Business,Technology Adoption
Pakistan,Business,
Pakistan,Foundations,
Pakistan,Foundations,Digital Payments
Pakistan,Foundations,Digital Legal Identity
Pakistan,Foundations,Data Exchange
Pakistan,Government,
Pakistan,Government,Digital Public Services
Pakistan,Government,Funding and procurement
Pakistan,Government,Monitoring
Pakistan,Government,Leadership and coordination
Pakistan,Government,Capabilities
Pakistan,Infrastructure,Innovation Ecosystem
Pakistan,Infrastructure,
Pakistan,Infrastructure,Connectivity Technology
Pakistan,People,Digital Literacy Skills
Pakistan,People,Usage and ownership
Pakistan,People,Culture
Pakistan,People,Digital Wellbeing
Pakistan,People,
Pakistan,Regulation,Cybersecurity
Pakistan,Regulation,Ethical Standards
Pakistan,Regulation,Data standards and protection
Pakistan,Regulation,
Pakistan,Strategy,Ambition
Pakistan,Strategy,
Panama,Business,Impact commitments
Panama,Business,Startup Environment
Panama,Business,Financing Incentives
Panama,Business,Technology Adoption
Panama,Business,
Panama,Foundations,
Panama,Foundations,Digital Payments
Panama,Foundations,Digital Legal Identity
Panama,Foundations,Data Exchange
Panama,Government,
Panama,Government,Digital Public Services
Panama,Government,Funding and procurement
Panama,Government,Monitoring
Panama,Government,Leadership and coordination
Panama,Government,Capabilities
Panama,Infrastructure,Innovation Ecosystem
Panama,Infrastructure,
Panama,Infrastructure,Connectivity Technology
Panama,People,Digital Literacy Skills
Panama,People,Usage and ownership
Panama,People,Culture
Panama,People,Digital Wellbeing
Panama,People,
Panama,Regulation,Cybersecurity
Panama,Regulation,Ethical Standards
Panama,Regulation,Data standards and protection
Panama,Regulation,
Panama,Strategy,Ambition
Panama,Strategy,
Paraguay,Business,Impact commitments
Paraguay,Business,Startup Environment
Paraguay,Business,Financing Incentives
Paraguay,Business,Technology Adoption
Paraguay,Business,
Paraguay,Foundations,
Paraguay,Foundations,Digital Payments
Paraguay,Foundations,Digital Legal Identity
Paraguay,Foundations,Data Exchange
Paraguay,Government,
Paraguay,Government,Digital Public Services
Paraguay,Government,Funding and procurement
Paraguay,Government,Monitoring
Paraguay,Government,Leadership and coordination
Paraguay,Government,Capabilities
Paraguay,Infrastructure,Innovation Ecosystem
Paraguay,Infrastructure,
Paraguay,Infrastructure,Connectivity Technology
Paraguay,People,Digital Literacy Skills
Paraguay,People,Usage and ownership
Paraguay,People,Culture
Paraguay,People,Digital Wellbeing
Paraguay,People,
Paraguay,Regulation,Cybersecurity
Paraguay,Regulation,Ethical Standards
Paraguay,Regulation,Data standards and protection
Paraguay,Regulation,
Paraguay,Strategy,Ambition
Paraguay,Strategy,
Peru,Business,Impact commitments
Peru,Business,Startup Environment
Peru,Business,Financing Incentives
Peru,Business,Technology Adoption
Peru,Business,
Peru,Foundations,
Peru,Foundations,Digital Payments
Peru,Foundations,Digital Legal Identity
Peru,Foundations,Data Exchange
Peru,Government,
Peru,Government,Digital Public Services
Peru,Government,Funding and procurement
Peru,Government,Monitoring
Peru,Government,Leadership and coordination
Peru,Government,Capabilities
Peru,Infrastructure,Innovation Ecosystem
Peru,Infrastructure,
Peru,Infrastructure,Connectivity Technology
Peru,People,Digital Literacy Skills
Peru,People,Usage and ownership
Peru,People,Culture
Peru,People,Digital Wellbeing
Peru,People,
Peru,Regulation,Cybersecurity
Peru,Regulation,Ethical Standards
Peru,Regulation,Data standards and protection
Peru,Regulation,
Peru,Strategy,Ambition
Peru,Strategy,
Philippines (the),Business,Impact commitments
Philippines (the),Business,Startup Environment
Philippines (the),Business,Financing Incentives
Philippines (the),Business,Technology Adoption
Philippines (the),Business,
Philippines (the),Foundations,
Philippines (the),Foundations,Digital Payments
Philippines (the),Foundations,Digital Legal Identity
Philippines (the),Foundations,Data Exchange
Philippines (the),Government,
Philippines (the),Government,Digital Public Services
Philippines (the),Government,Funding and procurement
Philippines (the),Government,Monitoring
Philippines (the),Government,Leadership and coordination
Philippines (the),Government,Capabilities
Philippines (the),Infrastructure,Innovation Ecosystem
Philippines (the),Infrastructure,
Philippines (the),Infrastructure,Connectivity Technology
Philippines (the),People,Digital Literacy Skills
Philippines (the),People,Usage and ownership
Philippines (the),People,Culture
Philippines (the),People,Digital Wellbeing
Philippines (the),People,
Philippines (the),Regulation,Cybersecurity
Philippines (the),Regulation,Ethical Standards
Philippines (the),Regulation,Data standards and protection
Philippines (the),Regulation,
Philippines (the),Strategy,Ambition
Philippines (the),Strategy,
Poland,Business,Impact commitments
Poland,Business,Startup Environment
Poland,Business,Financing Incentives
Poland,Business,Technology Adoption
Poland,Business,
Poland,Foundations,
Poland,Foundations,Digital Payments
Poland,Foundations,Digital Legal Identity
Poland,Foundations,Data Exchange
Poland,Government,
Poland,Government,Digital Public Services
Poland,Government,Funding and procurement
Poland,Government,Monitoring
Poland,Government,Leadership and coordination
Poland,Government,Capabilities
Poland,Infrastructure,Innovation Ecosystem
Poland,Infrastructure,
Poland,Infrastructure,Connectivity Technology
Poland,People,Digital Literacy Skills
Poland,People,Usage and ownership
Poland,People,Culture
Poland,People,Digital Wellbeing
Poland,People,
Poland,Regulation,Cybersecurity
Poland,Regulation,Ethical Standards
Poland,Regulation,Data standards and protection
Poland,Regulation,
Poland,Strategy,Ambition
Poland,Strategy,
Portugal,Business,Impact commitments
Portugal,Business,Startup Environment
Portugal,Business,Financing Incentives
Portugal,Business,Technology Adoption
Portugal,Business,
Portugal,Foundations,
Portugal,Foundations,Digital Payments
Portugal,Foundations,Digital Legal Identity
Portugal,Foundations,Data Exchange
Portugal,Government,
Portugal,Government,Digital Public Services
Portugal,Government,Funding and procurement
Portugal,Government,Monitoring
Portugal,Government,Leadership and coordination
Portugal,Government,Capabilities
Portugal,Infrastructure,Innovation Ecosystem
Portugal,Infrastructure,
Portugal,Infrastructure,Connectivity Technology
Portugal,People,Digital Literacy Skills
Portugal,People,Usage and ownership
Portugal,People,Culture
Portugal,People,Digital Wellbeing
Portugal,People,
Portugal,Regulation,Cybersecurity
Portugal,Regulation,Ethical Standards
Portugal,Regulation,Data standards and protection
Portugal,Regulation,
Portugal,Strategy,Ambition
Portugal,Strategy,
Qatar,Business,Impact commitments
Qatar,Business,Startup Environment
Qatar,Business,Financing Incentives
Qatar,Business,Technology Adoption
Qatar,Business,
Qatar,Foundations,
Qatar,Foundations,Digital Payments
Qatar,Foundations,Digital Legal Identity
Qatar,Foundations,Data Exchange
Qatar,Government,
Qatar,Government,Digital Public Services
Qatar,Government,Funding and procurement
Qatar,Government,Monitoring
Qatar,Government,Leadership and coordination
Qatar,Government,Capabilities
Qatar,Infrastructure,Innovation Ecosystem
Qatar,Infrastructure,
Qatar,Infrastructure,Connectivity Technology
Qatar,People,Digital Literacy Skills
Qatar,People,Usage and ownership
Qatar,People,Culture
Qatar,People,Digital Wellbeing
Qatar,People,
Qatar,Regulation,Cybersecurity
Qatar,Regulation,Ethical Standards
Qatar,Regulation,Data standards and protection
Qatar,Regulation,
Qatar,Strategy,Ambition
Qatar,Strategy,
Romania,Business,Impact commitments
Romania,Business,Startup Environment
Romania,Business,Financing Incentives
Romania,Business,Technology Adoption
Romania,Business,
Romania,Foundations,
Romania,Foundations,Digital Payments
Romania,Foundations,Digital Legal Identity
Romania,Foundations,Data Exchange
Romania,Government,
Romania,Government,Digital Public Services
Romania,Government,Funding and procurement
Romania,Government,Monitoring
Romania,Government,Leadership and coordination
Romania,Government,Capabilities
Romania,Infrastructure,Innovation Ecosystem
Romania,Infrastructure,
Romania,Infrastructure,Connectivity Technology
Romania,People,Digital Literacy Skills
Romania,People,Usage and ownership
Romania,People,Culture
Romania,People,Digital Wellbeing
Romania,People,
Romania,Regulation,Cybersecurity
Romania,Regulation,Ethical Standards
Romania,Regulation,Data standards and protection
Romania,Regulation,
Romania,Strategy,Ambition
Romania,Strategy,
Russian Federation (the),Business,Impact commitments
Russian Federation (the),Business,Startup Environment
Russian Federation (the),Business,Financing Incentives
Russian Federation (the),Business,Technology Adoption
Russian Federation (the),Business,
Russian Federation (the),Foundations,
Russian Federation (the),Foundations,Digital Payments
Russian Federation (the),Foundations,Digital Legal Identity
Russian Federation (the),Foundations,Data Exchange
Russian Federation (the),Government,
Russian Federation (the),Government,Digital Public Services
Russian Federation (the),Government,Funding and procurement
Russian Federation (the),Government,Monitoring
Russian Federation (the),Government,Leadership and coordination
Russian Federation (the),Government,Capabilities
Russian Federation (the),Infrastructure,Innovation Ecosystem
Russian Federation (the),Infrastructure,
Russian Federation (the),Infrastructure,Connectivity Technology
Russian Federation (the),People,Digital Literacy Skills
Russian Federation (the),People,Usage and ownership
Russian Federation (the),People,Culture
Russian Federation (the),People,Digital Wellbeing
Russian Federation (the),People,
Russian Federation (the),Regulation,Cybersecurity
Russian Federation (the),Regulation,Ethical Standards
Russian Federation (the),Regulation,Data standards and protection
Russian Federation (the),Regulation,
Russian Federation (the),Strategy,Ambition
Russian Federation (the),Strategy,
Rwanda,Business,Impact commitments
Rwanda,Business,Startup Environment
Rwanda,Business,Financing Incentives
Rwanda,Business,Technology Adoption
Rwanda,Business,
Rwanda,Foundations,
Rwanda,Foundations,Digital Payments
Rwanda,Foundations,Digital Legal Identity
Rwanda,Foundations,Data Exchange
Rwanda,Government,
Rwanda,Government,Digital Public Services
Rwanda,Government,Funding and procurement
Rwanda,Government,Monitoring
Rwanda,Government,Leadership and coordination
Rwanda,Government,Capabilities
Rwanda,Infrastructure,Innovation Ecosystem
Rwanda,Infrastructure,
Rwanda,Infrastructure,Connectivity Technology
Rwanda,People,Digital Literacy Skills
Rwanda,People,Usage and ownership
Rwanda,People,Culture
Rwanda,People,Digital Wellbeing
Rwanda,People,
Rwanda,Regulation,Cybersecurity
Rwanda,Regulation,Ethical Standards
Rwanda,Regulation,Data standards and protection
Rwanda,Regulation,
Rwanda,Strategy,Ambition
Rwanda,Strategy,
Saudi Arabia,Business,Impact commitments
Saudi Arabia,Business,Startup Environment
Saudi Arabia,Business,Financing Incentives
Saudi Arabia,Business,Technology Adoption
Saudi Arabia,Business,
Saudi Arabia,Foundations,
Saudi Arabia,Foundations,Digital Payments
Saudi Arabia,Foundations,Digital Legal Identity
Saudi Arabia,Foundations,Data Exchange
Saudi Arabia,Government,
Saudi Arabia,Government,Digital Public Services
Saudi Arabia,Government,Funding and procurement
Saudi Arabia,Government,Monitoring
Saudi Arabia,Government,Leadership and coordination
Saudi Arabia,Government,Capabilities
Saudi Arabia,Infrastructure,Innovation Ecosystem
Saudi Arabia,Infrastructure,
Saudi Arabia,Infrastructure,Connectivity Technology
Saudi Arabia,People,Digital Literacy Skills
Saudi Arabia,People,Usage and ownership
Saudi Arabia,People,Culture
Saudi Arabia,People,Digital Wellbeing
Saudi Arabia,People,
Saudi Arabia,Regulation,Cybersecurity
Saudi Arabia,Regulation,Ethical Standards
Saudi Arabia,Regulation,Data standards and protection
Saudi Arabia,Regulation,
Saudi Arabia,Strategy,Ambition
Saudi Arabia,Strategy,
Senegal,Business,Impact commitments
Senegal,Business,Startup Environment
Senegal,Business,Financing Incentives
Senegal,Business,Technology Adoption
Senegal,Business,
Senegal,Foundations,
Senegal,Foundations,Digital Payments
Senegal,Foundations,Digital Legal Identity
Senegal,Foundations,Data Exchange
Senegal,Government,
Senegal,Government,Digital Public Services
