Country Name,Year,Pillar,Sub-Pillar,Indicator,data_col,new_rank_score,higher_is_better
Gambia,2019,People,Digital Wellbeing,Gross National Wellbeing,48.56,3.428,TRUE
Gambia,2020,People,Digital Literacy Skills,Human Capital Index (HCI),0.363,2.815,TRUE
Gambia,2019,People,Culture,Number of mobile apps available in national language(s),3,1.15,TRUE
Gambia,2019,People,Usage and ownership,Tax as % of total cost of mobile ownership,56.12,3.194,FALSE
Gambia,2019,People,Usage and ownership,UNDP Human Development Index (HDI) ,0.496,3.48,TRUE
"Gambia, The",2019,Business,Startup Environment,Doing Business Index,149,2.084656085,FALSE
"Gambia, The",2019,Business,Startup Environment,Ease of doing business index (1=most business-friendly regulations),155,1.925925926,TRUE
"Gambia, The",2019,Business,Startup Environment,Ease of finding skilled employees,4.61,4.61,TRUE
"Gambia, The",2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),6,3.5,TRUE
"Gambia, The",2019,Business,Startup Environment,Time required to start a business (days),2,2.666666667,TRUE
"Gambia, The",2019,Business,Financing Incentives,Venture Capital Availability,2.987557173,2.656297644,TRUE
"Gambia, The",2018,Foundations,Digital Legal Identity,% of population with ID (all),78,4.9,TRUE
"Gambia, The",2018,Foundations,Digital Legal Identity,can ID be used for transactions,1,6,TRUE
"Gambia, The",2018,Government,Digital Public Services,R&D spending (% of GDP),0.07093,1.060973878,TRUE
"Gambia, The",2019,Infrastructure,Connectivity Technology,% of population covered by electricity,59.92128754,3.996064377,TRUE
"Gambia, The",2018,Infrastructure,Innovation Ecosystem,Availability of scientists and engineers,3.256361008,2.88030084,TRUE
"Gambia, The",2021,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,59.3,3.965,TRUE
"Gambia, The",2018,Infrastructure,Connectivity Technology,Electricity supply quality,3.481962681,1.174098134,TRUE
"Gambia, The",2018,Infrastructure,Connectivity Technology,Logistics Performance Index (LPI) - Infrastructure Rating,2.4,2.75,TRUE
"Gambia, The",2021,People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",1.677661706,1.119314622,TRUE
"Gambia, The",2020,Regulation,Cybersecurity,# key internet controls employed,53,3.65,TRUE
"Gambia, The",2019,Strategy,Ambition,SDG Index,59.3,3.965,TRUE
Georgia,2019,Business,Startup Environment,Doing Business Index,6,5.867724868,FALSE
Georgia,2019,Business,Startup Environment,Ease of doing business index (1=most business-friendly regulations),7,5.841269841,TRUE
Georgia,2019,Business,Startup Environment,Ease of finding skilled employees,3.56,3.56,TRUE
Georgia,2019,Business,Startup Environment,Ease of Getting Credit,85,5.25,TRUE
Georgia,2020,Business,Technology Adoption,"Networking Services (Spend, IT Forecast Data)",47.95,3.3975,TRUE
Georgia,2019,Business,Startup Environment,Regulatory Quality,72.8306871,4.641534355,TRUE
Georgia,2018,Business,Technology Adoption,Share of businesses with online presence,51.2,3.56,TRUE
Georgia,2019,Business,Technology Adoption,Size of digital economy (% of transactions),11.52,1.576,TRUE
Georgia,2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),9,4.75,TRUE
Georgia,2019,Business,Startup Environment,Time required to start a business (days),4,6,TRUE
Georgia,2020,Business,Technology Adoption,UNCTAD Business-to-Consumer (B2C) E-commerce Index,73.6,4.68,TRUE
Georgia,2019,Business,Financing Incentives,Venture Capital Availability,2.576984167,2.314153473,TRUE
Georgia,2017,Foundations,Digital Payments,% Making online transactions - Women,13,1.65,TRUE
Georgia,2017,Foundations,Digital Payments,% of population with digital finance account,61,4.05,TRUE
Georgia,2018,Foundations,Digital Legal Identity,% of population with ID (all),100,6,TRUE
Georgia,2018,Foundations,Digital Legal Identity,can ID be used for transactions,1,6,TRUE
Georgia,2017,Foundations,Digital Payments,% of population with digital finance account - registered,61,4.05,TRUE
Georgia,2020,Foundations,Digital Legal Identity,Is personal data siloed,0.02,6,TRUE
Georgia,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - all,53,3.65,TRUE
Georgia,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - female,55,3.75,TRUE
Georgia,2017,Foundations,Digital Payments,% Making online transactions - Men,14,1.7,TRUE
Georgia,2017,Foundations,Digital Payments,Used a mobile phone or the internet to check account balance in the past year (% age 15+) - all,14,1.7,TRUE
Georgia,2020,Government,Capabilities,% of digital skills certifications / training courses completed,70,2.775700935,TRUE
Georgia,2020,Government,Funding and procurement,Evidence of digital strategies in/across Minstries,3,6,TRUE
Georgia,2020,Government,Leadership and coordination,Evidence of focus on vulnerable groups,-0.03,1,TRUE
Georgia,2020,Government,Digital Public Services,What is the % change of government digitizing public services?,0.79,5.030612245,TRUE
Georgia,2018,Government,Digital Public Services,R&D spending (% of GDP),0.28052,1.273540663,TRUE
Georgia,2019,Infrastructure,Connectivity Technology,% of population covered by electricity,100,6,TRUE
Georgia,2019,Infrastructure,Connectivity Technology,% of population covered by internet connectivity,68.84670565,4.442335283,TRUE
Georgia,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 2G+ data connectivity,99.98,5.999,TRUE
Georgia,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 3G+ data connectivity,90,5.5,TRUE
Georgia,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 4G+ data connectivity,85,5.25,TRUE
Georgia,2019,Infrastructure,Connectivity Technology,% of population covered by mobile 5G+ data connectivity,0,1,TRUE
Georgia,2018,Infrastructure,Innovation Ecosystem,Availability of scientists and engineers,3.021690369,2.684741974,TRUE
Georgia,2017,Infrastructure,Innovation Ecosystem,Banking Ecosystem size,60.81,2.184779644,TRUE
Georgia,2020,Infrastructure,Connectivity Technology,Broadband Density,25.01236474,2.250618237,TRUE
Georgia,2019,Infrastructure,Connectivity Technology,Cellphone Signal Density,79.9980011,4.999900055,TRUE
Georgia,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Country)",76.82,3.955117509,TRUE
Georgia,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Industry)",2686.63,4.410204524,TRUE
Georgia,2019,Infrastructure,Innovation Ecosystem,"Country, Industry, Skill Migration Data (Skill)",37684.49,5.326708081,TRUE
Georgia,2020,Infrastructure,Innovation Ecosystem,Digital Work Ecosystem size,26.5,2.325,TRUE
Georgia,2019,Infrastructure,Connectivity Technology,Electricity Density,2904.318,146.2159,TRUE
Georgia,2021,Infrastructure,Connectivity Technology,Electricity Environmental Sustainability,72.2,4.61,TRUE
Georgia,2018,Infrastructure,Connectivity Technology,Electricity supply quality,4.97347641,1.248673821,TRUE
Georgia,2020,Infrastructure,Connectivity Technology,Global Cybersecurity Index (GCI),81.06,5.053,TRUE
Georgia,2019,Infrastructure,Connectivity Technology,GSMA Mobile Connectivity Index ,60.64,4.032,TRUE
Georgia,2019,Infrastructure,Connectivity Technology,Individuals using the Internet (% of population),68.84670565,4.442335283,TRUE
Georgia,2019,Infrastructure,Innovation Ecosystem,International industrial applications by origin (Hague System),1,1.004251701,TRUE
Georgia,2019,Infrastructure,Innovation Ecosystem,International industrial designs by origin (Hague System),1,1.00111433,TRUE
Georgia,2019,Infrastructure,Innovation Ecosystem,International patent applications by origin (PCT System),6,1.000508561,TRUE
Georgia,2021,Infrastructure,Connectivity Technology,ISP internet download speed average ,27.46,2.373,TRUE
Georgia,2018,Infrastructure,Connectivity Technology,Logistics Performance Index (LPI) - Infrastructure Rating,2.44,2.8,TRUE
Georgia,2020,Infrastructure,Innovation Ecosystem,Mobile app creation/bn PPP$ GDP,2.051428422,1.102571421,TRUE
Georgia,2020,Infrastructure,Connectivity Technology,Mobile cellular subscriptions (per 100 people),127.8487714,7.39243857,TRUE
Georgia,2020,Infrastructure,Connectivity Technology,Mobile Coverage Maps,127.8487714,7.39243857,TRUE
Georgia,2019,Infrastructure,Connectivity Technology,Mobile dowload speed at the slowest hour of the day,76.18167877,2.190916061,TRUE
Georgia,2021,Infrastructure,Connectivity Technology,National cyber security index,55.84,3.792,TRUE
Georgia,2019,Infrastructure,Innovation Ecosystem,Patents by origin/bn PPP$ GDP,10.97720844,1.548860422,TRUE
Georgia,2019,Infrastructure,Connectivity Technology,Postal Coverage,100,6,TRUE
Georgia,2020,Infrastructure,Innovation Ecosystem,Scientific and technical articles/bn PPP$ GDP,22.65232214,2.132616107,TRUE
Georgia,2019,Infrastructure,Connectivity Technology,Spectrum Allocated to Mobile Providers,37.83,2.8915,TRUE
Georgia,2017,People,Usage and ownership,% of population using digital financial services,14,1.7,TRUE
Georgia,2021,People,Usage and ownership,% of population using Facebook,63.42,4.171,TRUE
Georgia,2019,People,Digital Literacy Skills,% of population using internet (all),68.84670565,4.442335283,TRUE
Georgia,2019,People,Digital Literacy Skills,% of population using internet (female),67.7768481,4.388842405,TRUE
Georgia,2019,People,Digital Literacy Skills,% of population using internet (male),70.08479839,4.50423992,TRUE
Georgia,2017,People,Usage and ownership,E-commerce activity (% of individuals buying online and frequency),4.34,1.27649474,TRUE
Georgia,2021,People,Digital Wellbeing,"E-waste generated, kilograms per inhabitant",5.649565522,1.402371729,TRUE
Georgia,2017,People,Usage and ownership,Financial Inclusiveness,61,4.05,TRUE
Georgia,2019,People,Usage and ownership,Gender gap for social media use,95.68006134,5.784003067,TRUE
Georgia,2019,People,Usage and ownership,Gender gap in internet usage,67.7768481,4.388842405,TRUE
Georgia,2019,People,Usage and ownership,Gender gap in mobile usage,100,6,TRUE
Georgia,2019,People,Usage and ownership,Global Crypto Adoption Index,0.05,1.25,TRUE
Georgia,2021,People,Digital Wellbeing,Global Wellbeing Initiative (World Happiness Index),4.891,3.4455,TRUE
Georgia,2019,People,Digital Wellbeing,Gross National Wellbeing,43.22,3.161,TRUE
Georgia,2020,People,Usage and ownership,Households with a computer and with Internet access,83.84336642,5.192168321,TRUE
Georgia,2019,People,Usage and ownership,Internet Usage,68.84670565,4.442335283,TRUE
Georgia,2019,People,Usage and ownership,Mobile Device Penetration (female),87.85451116,5.392725558,TRUE
Georgia,2019,People,Usage and ownership,Mobile Device Penetration,89.59826856,5.479913428,TRUE
Georgia,2019,People,Culture,Number of mobile apps available in national language(s),15.13085079,1.756542539,TRUE
Georgia,2019,People,Usage and ownership,Tax as % of total cost of mobile ownership,50.04,3.498,FALSE
Georgia,2019,People,Usage and ownership,UNDP Human Development Index (HDI) ,0.812,5.06,TRUE
Georgia,2020,Regulation,Cybersecurity,# key internet controls employed,77,4.85,TRUE
Georgia,2020,Regulation,Ethical Standards,Rule of Law Index,0.6,4,TRUE
Georgia,2019,Strategy,Ambition,SDG Index,72.2,4.61,TRUE
Georgia (Country),2020,Government,Digital Public Services,E-Participation index,0.6429,4.2145,TRUE
Georgia (Country),2020,Government,Digital Public Services,Online-Service-Index (OSI),0.5882,3.941,TRUE
Georgia (Country),2020,Infrastructure,Connectivity Technology,Telecommunication Infrastructure Index (TII),0.6923,4.4615,TRUE
Georgia (Country),2020,People,Digital Literacy Skills,Human Capital Index (HCI),0.8717,5.3585,TRUE
Germany,2018,Business,Technology Adoption,"Cloud Services (Spend, IT Forecast Data)",18.2,1.91,TRUE
Germany,2019,Business,Startup Environment,Doing Business Index,24,5.391534392,FALSE
Germany,2019,Business,Startup Environment,Ease of doing business index (1=most business-friendly regulations),22,5.444444444,TRUE
Germany,2019,Business,Startup Environment,Ease of finding skilled employees,4.9,4.9,TRUE
Germany,2019,Business,Startup Environment,Ease of Getting Credit,70,4.5,TRUE
Germany,2017,Business,Technology Adoption,ICT task-intensive jobs as a percentage of total employment,10.4419,1.522095,TRUE
Germany,2020,Business,Technology Adoption,"Networking Services (Spend, IT Forecast Data)",77.48,4.874,TRUE
Germany,2019,Business,Startup Environment,Regulatory Quality,88.54139939,5.42706997,TRUE
Germany,2020,Business,Technology Adoption,Share of business with internet,88.35,5.4175,TRUE
Germany,2010,Business,Technology Adoption,Share of businesses with broadband,89.34,5.467,TRUE
Germany,2018,Business,Technology Adoption,Share of businesses with online presence,88.21,5.4105,TRUE
Germany,2019,Business,Technology Adoption,Size of digital economy (% of transactions),61.45,4.0725,TRUE
Germany,2019,Business,Technology Adoption,Size of gig economy (% of GDP),82.07,5.1035,TRUE
Germany,2019,Business,Startup Environment,"Amount invested into startups yearly from private, public, blended sources (respectively)",2379.672789,1.087571522,TRUE
Germany,2019,Business,Startup Environment,Strength of legal rights index (0=weak to 12=strong),6,3.5,TRUE
Germany,2019,Business,Startup Environment,Time required to start a business (days),2,2.666666667,TRUE
Germany,2020,Business,Technology Adoption,UNCTAD Business-to-Consumer (B2C) E-commerce Index,93.4,5.67,TRUE
Germany,2019,Business,Financing Incentives,Venture Capital Availability,4.805063248,4.17088604,TRUE
Germany,2017,Foundations,Digital Payments,% Making online transactions - Women,81,5.05,TRUE
Germany,2017,Foundations,Digital Payments,% of population with digital finance account,99,5.95,TRUE
Germany,2018,Foundations,Digital Legal Identity,% of population with ID (all),91,5.55,TRUE
Germany,2018,Foundations,Digital Legal Identity,can ID be used for transactions,1,6,TRUE
Germany,2017,Foundations,Digital Payments,Digital payments penetration,71.2,4.56,TRUE
Germany,2017,Foundations,Digital Payments,% of population with digital finance account - registered,99,5.95,TRUE
Germany,2020,Foundations,Digital Legal Identity,Is personal data siloed,0.02,6,TRUE
Germany,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - all,98,5.9,TRUE
Germany,2017,Foundations,Digital Payments,Made or received digital payments in the past year (% age 15+) - female,98,5.9,TRUE
Germany,2017,Foundations,Digital Payments,% Making online transactions - Men,81,5.05,TRUE
