CMS slug,Region Name,Sub-region Name,Country or Area,World Bank Income Level,Score,Pillar,Sub-Pillar
algeria,Africa,Northern Africa,Algeria,Lower Middle Income,3.1125000000000007,Foundations,Digital Legal Identity
mauritania,Africa,Sub-Saharan Africa,Mauritania,Lower Middle Income,2.1508928571428574,Foundations,
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,3.316071428571429,Foundations,
nicaragua,Americas,Latin America and the Caribbean,Nicaragua,Lower Middle Income,3.091071428571428,Foundations,
nicaragua,Americas,Latin America and the Caribbean,Nicaragua,Lower Middle Income,,Foundations,Data Exchange
nicaragua,Americas,Latin America and the Caribbean,Nicaragua,Lower Middle Income,4.324999999999998,Foundations,Digital Legal Identity
nicaragua,Americas,Latin America and the Caribbean,Nicaragua,Lower Middle Income,1.857142857142857,Foundations,Digital Payments
united-states,Americas,Northern America,United States of America (the),High Income,5.23375,Foundations,Digital Payments
united-states,Americas,Northern America,United States of America (the),High Income,3.900000000000001,Foundations,Digital Legal Identity
united-states,Americas,Northern America,United States of America (the),High Income,4.25,Foundations,Data Exchange
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,2.502777777777778,Foundations,
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,1.8500000000000003,Foundations,Data Exchange
qatar,Asia,Western Asia,Qatar,High Income,,Foundations,Data Exchange
qatar,Asia,Western Asia,Qatar,High Income,4.274999999999999,Foundations,Digital Legal Identity
qatar,Asia,Western Asia,Qatar,High Income,,Foundations,Digital Payments
qatar,Asia,Western Asia,Qatar,High Income,4.274999999999999,Foundations,
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,3.155555555555556,Foundations,Digital Legal Identity
bahamas,Americas,Latin America and the Caribbean,Bahamas (the),High Income,,Foundations,Digital Payments
solomon-islands,Oceania,Melanesia,Solomon Islands,Lower Middle Income,1.6374999999999995,Foundations,
solomon-islands,Oceania,Melanesia,Solomon Islands,Lower Middle Income,,Foundations,Data Exchange
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,1.5071428571428571,Foundations,Digital Payments
mauritania,Africa,Sub-Saharan Africa,Mauritania,Lower Middle Income,,Foundations,Data Exchange
mauritania,Africa,Sub-Saharan Africa,Mauritania,Lower Middle Income,2.7375000000000007,Foundations,Digital Legal Identity
mauritania,Africa,Sub-Saharan Africa,Mauritania,Lower Middle Income,1.564285714285714,Foundations,Digital Payments
armenia,Asia,Western Asia,Armenia,Upper Middle Income,2.478571428571428,Foundations,Digital Payments
tuvalu,Oceania,Polynesia,Tuvalu,Upper Middle Income,,Foundations,Digital Payments
kosovo,Europe,Southern Europe,Kosovo (UNSCR 1244),Upper Middle Income,4.475,Foundations,Digital Legal Identity
ireland,Europe,Northern Europe,Ireland,High Income,,Foundations,Data Exchange
ireland,Europe,Northern Europe,Ireland,High Income,2.9249999999999994,Foundations,Digital Legal Identity
ireland,Europe,Northern Europe,Ireland,High Income,5.092857142857142,Foundations,Digital Payments
ireland,Europe,Northern Europe,Ireland,High Income,4.00892857142857,Foundations,
uzbekistan,Asia,Central Asia,Uzbekistan,Lower Middle Income,3.3178571428571413,Foundations,
niger,Africa,Sub-Saharan Africa,Niger (the),Low Income,,Foundations,Data Exchange
niger,Africa,Sub-Saharan Africa,Niger (the),Low Income,2.875,Foundations,Digital Legal Identity
niger,Africa,Sub-Saharan Africa,Niger (the),Low Income,1.25,Foundations,Digital Payments
kosovo,Europe,Southern Europe,Kosovo (UNSCR 1244),Upper Middle Income,2.514285714285714,Foundations,Digital Payments
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,5.125,Foundations,Digital Legal Identity
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,1.0500000000000005,Foundations,Data Exchange
algeria,Africa,Northern Africa,Algeria,Lower Middle Income,2.0357142857142856,Foundations,Digital Payments
algeria,Africa,Northern Africa,Algeria,Lower Middle Income,,Foundations,Data Exchange
armenia,Asia,Western Asia,Armenia,Upper Middle Income,3.489285714285714,Foundations,
armenia,Asia,Western Asia,Armenia,Upper Middle Income,,Foundations,Data Exchange
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,1.5999999999999996,Foundations,Digital Legal Identity
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,1.3952380952380954,Foundations,
austria,Europe,Western Europe,Austria,High Income,5.0214285714285705,Foundations,Digital Payments
austria,Europe,Western Europe,Austria,High Income,2.850000000000001,Foundations,Digital Legal Identity
austria,Europe,Western Europe,Austria,High Income,3.450000000000001,Foundations,Data Exchange
austria,Europe,Western Europe,Austria,High Income,3.773809523809524,Foundations,
armenia,Asia,Western Asia,Armenia,Upper Middle Income,4.5,Foundations,Digital Legal Identity
myanmar,Asia,South-eastern Asia,Myanmar,Lower Middle Income,1.5357142857142858,Foundations,Digital Payments
sierra-leone,Africa,Sub-Saharan Africa,Sierra Leone,Low Income,,Foundations,Data Exchange
albania,Europe,Southern Europe,Albania,Upper Middle Income,5.1,Foundations,Digital Legal Identity
albania,Europe,Southern Europe,Albania,Upper Middle Income,2.1142857142857148,Foundations,Digital Payments
norway,Europe,Northern Europe,Norway,High Income,5.793750000000002,Foundations,Digital Payments
norway,Europe,Northern Europe,Norway,High Income,4.8812500000000005,Foundations,
switzerland,Europe,Western Europe,Switzerland,High Income,4.063690476190476,Foundations,
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,2.407142857142857,Foundations,
ghana,Africa,Sub-Saharan Africa,Ghana,Lower Middle Income,4.3125,Foundations,Digital Legal Identity
ghana,Africa,Sub-Saharan Africa,Ghana,Lower Middle Income,2.5642857142857136,Foundations,Digital Payments
monaco,Europe,Western Europe,Monaco,High Income,3.6875,Foundations,
monaco,Europe,Western Europe,Monaco,High Income,,Foundations,Data Exchange
monaco,Europe,Western Europe,Monaco,High Income,,Foundations,Digital Payments
monaco,Europe,Western Europe,Monaco,High Income,3.6875,Foundations,Digital Legal Identity
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,2.25,Foundations,Data Exchange
suriname,Americas,Latin America and the Caribbean,Suriname,Upper Middle Income,3.8,Foundations,
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,2.85,Foundations,Digital Legal Identity
burkina-faso,Africa,Sub-Saharan Africa,Burkina Faso,Low Income,3.0857142857142863,Foundations,
belize,Americas,Latin America and the Caribbean,Belize,Lower Middle Income,,Foundations,Digital Payments
el-salvador,Americas,Latin America and the Caribbean,El Salvador,Lower Middle Income,2.75,Foundations,Data Exchange
el-salvador,Americas,Latin America and the Caribbean,El Salvador,Lower Middle Income,4.725,Foundations,Digital Legal Identity
el-salvador,Americas,Latin America and the Caribbean,El Salvador,Lower Middle Income,1.8428571428571436,Foundations,Digital Payments
el-salvador,Americas,Latin America and the Caribbean,El Salvador,Lower Middle Income,3.105952380952381,Foundations,
ghana,Africa,Sub-Saharan Africa,Ghana,Lower Middle Income,1.8000000000000005,Foundations,Data Exchange
yemen,Asia,Western Asia,Yemen,Low Income,,Foundations,Digital Payments
yemen,Asia,Western Asia,Yemen,Low Income,2.444444444444444,Foundations,Digital Legal Identity
latvia,Europe,Northern Europe,Latvia,High Income,4.921428571428571,Foundations,Digital Payments
latvia,Europe,Northern Europe,Latvia,High Income,4.5,Foundations,Digital Legal Identity
bangladesh,Asia,Southern Asia,Bangladesh,Lower Middle Income,2.121428571428571,Foundations,Digital Payments
spain,Europe,Southern Europe,Spain,High Income,4.7142857142857135,Foundations,
suriname,Americas,Latin America and the Caribbean,Suriname,Upper Middle Income,3.8,Foundations,Digital Legal Identity
suriname,Americas,Latin America and the Caribbean,Suriname,Upper Middle Income,,Foundations,Data Exchange
albania,Europe,Southern Europe,Albania,Upper Middle Income,2.7999999999999994,Foundations,Data Exchange
afghanistan,Asia,Southern Asia,Afghanistan,Low Income,1.35,Foundations,Digital Payments
afghanistan,Asia,Southern Asia,Afghanistan,Low Income,3.649999999999999,Foundations,Digital Legal Identity
afghanistan,Asia,Southern Asia,Afghanistan,Low Income,1.6,Foundations,Data Exchange
afghanistan,Asia,Southern Asia,Afghanistan,Low Income,2.2,Foundations,
solomon-islands,Oceania,Melanesia,Solomon Islands,Lower Middle Income,1.6374999999999995,Foundations,Digital Legal Identity
solomon-islands,Oceania,Melanesia,Solomon Islands,Lower Middle Income,,Foundations,Digital Payments
albania,Europe,Southern Europe,Albania,Upper Middle Income,3.3380952380952373,Foundations,
antigua-and-barbuda,Americas,Latin America and the Caribbean,Antigua and Barbuda,High Income,1.96875,Foundations,
dominica,Americas,Latin America and the Caribbean,Dominica,Upper Middle Income,4.449999999999999,Foundations,
dominica,Americas,Latin America and the Caribbean,Dominica,Upper Middle Income,,Foundations,Digital Payments
suriname,Americas,Latin America and the Caribbean,Suriname,Upper Middle Income,,Foundations,Digital Payments
dominica,Americas,Latin America and the Caribbean,Dominica,Upper Middle Income,4.449999999999999,Foundations,Digital Legal Identity
portugal,Europe,Southern Europe,Portugal,High Income,2.850000000000001,Foundations,Data Exchange
portugal,Europe,Southern Europe,Portugal,High Income,4.5,Foundations,Digital Legal Identity
portugal,Europe,Southern Europe,Portugal,High Income,4.264285714285716,Foundations,Digital Payments
portugal,Europe,Southern Europe,Portugal,High Income,3.871428571428572,Foundations,
serbia,Europe,Southern Europe,Serbia,Upper Middle Income,3.639880952380952,Foundations,
serbia,Europe,Southern Europe,Serbia,Upper Middle Income,3.407142857142858,Foundations,Digital Payments
antigua-and-barbuda,Americas,Latin America and the Caribbean,Antigua and Barbuda,High Income,1.25,Foundations,Data Exchange
antigua-and-barbuda,Americas,Latin America and the Caribbean,Antigua and Barbuda,High Income,2.6875,Foundations,Digital Legal Identity
antigua-and-barbuda,Americas,Latin America and the Caribbean,Antigua and Barbuda,High Income,,Foundations,Digital Payments
norway,Europe,Northern Europe,Norway,High Income,4.450000000000001,Foundations,Data Exchange
norway,Europe,Northern Europe,Norway,High Income,4.399999999999999,Foundations,Digital Legal Identity
dominica,Americas,Latin America and the Caribbean,Dominica,Upper Middle Income,,Foundations,Data Exchange
trinidad-and-tobago,Americas,Latin America and the Caribbean,Trinidad and Tobago,High Income,3.4142857142857133,Foundations,Digital Payments
senegal,Africa,Sub-Saharan Africa,Senegal,,2.1642857142857146,Foundations,Digital Payments
ukraine,Europe,Eastern Europe,Ukraine,Lower Middle Income,3.364285714285716,Foundations,Digital Payments
georgia,Asia,Western Asia,Georgia,Upper Middle Income,,Foundations,Data Exchange
bulgaria,Europe,Eastern Europe,Bulgaria,Upper Middle Income,3.738095238095239,Foundations,
madagascar,Africa,Sub-Saharan Africa,Madagascar,Low Income,1.2857142857142865,Foundations,Digital Payments
madagascar,Africa,Sub-Saharan Africa,Madagascar,Low Income,2.875,Foundations,Digital Legal Identity
madagascar,Africa,Sub-Saharan Africa,Madagascar,Low Income,,Foundations,Data Exchange
madagascar,Africa,Sub-Saharan Africa,Madagascar,Low Income,2.0803571428571432,Foundations,
somalia,Africa,Sub-Saharan Africa,Somalia,Low Income,0.7874999999999999,Foundations,
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,2.5625,Foundations,
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,2.3999999999999995,Foundations,Data Exchange
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,3.0375,Foundations,Digital Legal Identity
georgia,Asia,Western Asia,Georgia,Upper Middle Income,4.5,Foundations,Digital Legal Identity
guatemala,Americas,Latin America and the Caribbean,Guatemala,Upper Middle Income,2.25,Foundations,Digital Payments
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,1.4,Foundations,
libya,Africa,Northern Africa,Libya,Upper Middle Income,,Foundations,Data Exchange
libya,Africa,Northern Africa,Libya,Upper Middle Income,2.6625,Foundations,Digital Legal Identity
libya,Africa,Northern Africa,Libya,Upper Middle Income,2.7571428571428576,Foundations,Digital Payments
south-sudan,Africa,Sub-Saharan Africa,South Sudan,Low Income,2.5875000000000004,Foundations,Digital Legal Identity
south-sudan,Africa,Sub-Saharan Africa,South Sudan,Low Income,,Foundations,Data Exchange
south-sudan,Africa,Sub-Saharan Africa,South Sudan,Low Income,1.114285714285714,Foundations,Digital Payments
south-sudan,Africa,Sub-Saharan Africa,South Sudan,Low Income,1.850892857142857,Foundations,
ukraine,Europe,Eastern Europe,Ukraine,Lower Middle Income,3.742261904761904,Foundations,
ukraine,Europe,Eastern Europe,Ukraine,Lower Middle Income,3.399999999999999,Foundations,Data Exchange
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,,Foundations,Digital Payments
andorra,Europe,Southern Europe,Andorra,High Income,2.3375,Foundations,
somalia,Africa,Sub-Saharan Africa,Somalia,Low Income,,Foundations,Data Exchange
somalia,Africa,Sub-Saharan Africa,Somalia,Low Income,0.7874999999999999,Foundations,Digital Legal Identity
georgia,Asia,Western Asia,Georgia,Upper Middle Income,2.9357142857142864,Foundations,Digital Payments
luxembourg,Europe,Western Europe,Luxembourg,High Income,4.691071428571428,Foundations,
luxembourg,Europe,Western Europe,Luxembourg,High Income,,Foundations,Data Exchange
laos,Asia,South-eastern Asia,Lao People's Democratic Republic (the),Lower Middle Income,,Foundations,Data Exchange
laos,Asia,South-eastern Asia,Lao People's Democratic Republic (the),Lower Middle Income,1.735714285714286,Foundations,Digital Payments
laos,Asia,South-eastern Asia,Lao People's Democratic Republic (the),Lower Middle Income,3.037500000000001,Foundations,Digital Legal Identity
laos,Asia,South-eastern Asia,Lao People's Democratic Republic (the),Lower Middle Income,2.386607142857144,Foundations,
belarus,Europe,Eastern Europe,Belarus,Upper Middle Income,3.710714285714285,Foundations,
fiji,Oceania,Melanesia,Fiji,Upper Middle Income,,Foundations,Data Exchange
fiji,Oceania,Melanesia,Fiji,Upper Middle Income,1.9625,Foundations,Digital Legal Identity
fiji,Oceania,Melanesia,Fiji,Upper Middle Income,,Foundations,Digital Payments
fiji,Oceania,Melanesia,Fiji,Upper Middle Income,1.9625,Foundations,
luxembourg,Europe,Western Europe,Luxembourg,High Income,4.025,Foundations,Digital Legal Identity
luxembourg,Europe,Western Europe,Luxembourg,High Income,5.357142857142857,Foundations,Digital Payments
andorra,Europe,Southern Europe,Andorra,High Income,,Foundations,Data Exchange
andorra,Europe,Southern Europe,Andorra,High Income,2.3375,Foundations,Digital Legal Identity
andorra,Europe,Southern Europe,Andorra,High Income,,Foundations,Digital Payments
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,,Foundations,Data Exchange
kiribati,Oceania,Micronesia,Kiribati,Lower Middle Income,1.4,Foundations,Digital Legal Identity
bulgaria,Europe,Eastern Europe,Bulgaria,Upper Middle Income,3.25,Foundations,Data Exchange
bulgaria,Europe,Eastern Europe,Bulgaria,Upper Middle Income,3.4642857142857144,Foundations,Digital Payments
bulgaria,Europe,Eastern Europe,Bulgaria,Upper Middle Income,4.5,Foundations,Digital Legal Identity
somalia,Africa,Sub-Saharan Africa,Somalia,Low Income,,Foundations,Digital Payments
lesotho,Africa,Sub-Saharan Africa,Lesotho,Lower Middle Income,3.08452380952381,Foundations,
lesotho,Africa,Sub-Saharan Africa,Lesotho,Lower Middle Income,1.8000000000000005,Foundations,Data Exchange
liechtenstein,Europe,Western Europe,Liechtenstein,High Income,4.125,Foundations,
liechtenstein,Europe,Western Europe,Liechtenstein,High Income,,Foundations,Digital Payments
sao-tome-and-principe,Africa,Sub-Saharan Africa,Sao Tome and Principe,Lower Middle Income,4.4750000000000005,Foundations,
seychelles,Africa,Sub-Saharan Africa,Seychelles,High Income,4.5,Foundations,
seychelles,Africa,Sub-Saharan Africa,Seychelles,High Income,,Foundations,Digital Payments
seychelles,Africa,Sub-Saharan Africa,Seychelles,High Income,4.5,Foundations,Digital Legal Identity
seychelles,Africa,Sub-Saharan Africa,Seychelles,High Income,,Foundations,Data Exchange
