Country Name,Score,Pillar,Sub-Pillar
Guadeloupe,,Government,Monitoring
Guadeloupe,,Government,Leadership and coordination
Guadeloupe,,Government,Funding and procurement
Guadeloupe,,Government,Digital Public Services
Guadeloupe,,Government,Capabilities
Argentina,2.971049999999999,Government,Capabilities
Libya,,Government,Monitoring
United Kingdom of Great Britain and Northern Ireland (the),4.143699999999996,Government,Capabilities
Haiti,,Government,Funding and procurement
IDA blend,,Government,Monitoring
Zambia,,Government,Leadership and coordination
Middle income,,Government,Capabilities
Togo,,Government,Monitoring
Togo,,Government,Leadership and coordination
Mauritius,,Government,Capabilities
Sierra Leone,,Government,Funding and procurement
Mexico,2.672613236333334,Government,
Middle income,,Government,Digital Public Services
Togo,,Government,Funding and procurement
Togo,3.524690499999999,Government,Digital Public Services
Togo,,Government,Capabilities
Northern Ireland,,Government,Capabilities
Northern Ireland,,Government,Digital Public Services
Northern Ireland,,Government,Funding and procurement
IDA blend,,Government,Leadership and coordination
Northern Ireland,,Government,Leadership and coordination
IDA blend,,Government,Digital Public Services
IDA blend,,Government,Funding and procurement
Guatemala,,Government,Monitoring
Guatemala,,Government,Leadership and coordination
Guatemala,1.0014705530000003,Government,Funding and procurement
Guatemala,3.5244410000000013,Government,Digital Public Services
Guatemala,1.4241500000000005,Government,Capabilities
Sierra Leone,2.7435059999999996,Government,Digital Public Services
Mexico Mexico City,,Government,
Middle income,1.0727495472741,Government,Funding and procurement
Africa Eastern and Southern,,Government,
United Kingdom of Great Britain and Northern Ireland (the),5.416150000000001,Government,Digital Public Services
Zambia,,Government,Monitoring
Northern Ireland,,Government,Monitoring
Haiti,,Government,Leadership and coordination
Haiti,,Government,Monitoring
IDA & IBRD total,,Government,Monitoring
Honduras,,Government,Funding and procurement
Honduras,3.377235999999999,Government,Digital Public Services
Honduras,1.6237500000000002,Government,Capabilities
Lower middle income,,Government,
Anguilla,,Government,Monitoring
Trinidad and Tobago,3.794400000000001,Government,Capabilities
Mayotte,,Government,Leadership and coordination
Mayotte,,Government,Funding and procurement
Mayotte,,Government,Digital Public Services
Mayotte,,Government,Capabilities
IBRD only,,Government,Leadership and coordination
IBRD only,,Government,Monitoring
Tonga,,Government,Monitoring
Honduras,,Government,Leadership and coordination
Trinidad and Tobago,4.070846000000001,Government,Digital Public Services
Nigeria Lagos,,Government,Leadership and coordination
High-income Countries,,Government,Monitoring
High-income Countries,,Government,Leadership and coordination
High-income Countries,,Government,Funding and procurement
High-income Countries,,Government,Digital Public Services
High-income Countries,,Government,Capabilities
Singapore,,Government,Monitoring
Lower-middle-income Countries,,Government,
Tonga,,Government,Leadership and coordination
Tonga,,Government,Funding and procurement
Trinidad and Tobago,1.004191101,Government,Funding and procurement
United Kingdom of Great Britain and Northern Ireland (the),,Government,Monitoring
Luxembourg,3.4628354580000003,Government,
Nigeria Lagos,,Government,Monitoring
Tonga,2.8600225,Government,Digital Public Services
Honduras,,Government,Monitoring
IBRD only,,Government,Digital Public Services
Low & middle income,1.0727385816992,Government,
Lithuania,4.969544999999998,Government,Digital Public Services
Singapore,5.540899999999998,Government,Capabilities
Grenada,2.6828775,Government,
Low income,,Government,
Singapore,5.574000333333333,Government,Digital Public Services
Lithuania,3.8692500000000005,Government,Capabilities
Singapore,,Government,Funding and procurement
IBRD only,,Government,Capabilities
Hungary,,Government,Monitoring
Hungary,,Government,Leadership and coordination
Hungary,1.076515163,Government,Funding and procurement
Hungary,4.5571215,Government,Digital Public Services
IBRD only,1.072594848342,Government,Funding and procurement
Hungary,5.491,Government,Capabilities
Anguilla,,Government,Capabilities
Anguilla,,Government,Digital Public Services
Low-income Countries,,Government,
Anguilla,,Government,Funding and procurement
Mayotte,,Government,Monitoring
Lithuania,1.046996319,Government,Funding and procurement
Lithuania,3.295263773,Government,
Anguilla,,Government,Leadership and coordination
Niue,,Government,Capabilities
Niue,,Government,Digital Public Services
Niue,,Government,Funding and procurement
Niue,,Government,Leadership and coordination
Niue,,Government,Monitoring
Singapore,,Government,Leadership and coordination
Libya,,Government,Leadership and coordination
Tonga,,Government,Capabilities
North America,,Government,Capabilities
Zimbabwe,,Government,Funding and procurement
Liechtenstein,,Government,Monitoring
Zimbabwe,3.4348705000000006,Government,Digital Public Services
Greenland,,Government,
Maldives,3.1851209999999996,Government,
Liechtenstein,,Government,Leadership and coordination
Liechtenstein,,Government,Funding and procurement
North Cyprus,,Government,Capabilities
Liechtenstein,4.158420499999999,Government,Digital Public Services
IDA & IBRD total,,Government,Capabilities
Heavily indebted poor countries (HIPC),,Government,Monitoring
Heavily indebted poor countries (HIPC),,Government,Leadership and coordination
Heavily indebted poor countries (HIPC),,Government,Funding and procurement
Zimbabwe,,Government,Leadership and coordination
Heavily indebted poor countries (HIPC),,Government,Digital Public Services
Liechtenstein,,Government,Capabilities
Angola,,Government,Capabilities
Mali,2.667907499999999,Government,
Zimbabwe,,Government,Capabilities
Tokelau,,Government,Monitoring
Tokelau,,Government,Leadership and coordination
North Cyprus,,Government,Digital Public Services
North Cyprus,,Government,Funding and procurement
North Cyprus,,Government,Leadership and coordination
North Cyprus,,Government,Monitoring
IDA & IBRD total,,Government,Digital Public Services
IDA & IBRD total,1.0723904664749,Government,Funding and procurement
IDA & IBRD total,,Government,Leadership and coordination
Heavily indebted poor countries (HIPC),,Government,Capabilities
Lithuania,,Government,Leadership and coordination
Libya,1.1918655000000002,Government,
High income,,Government,Capabilities
North America,,Government,Digital Public Services
North America,1.1364325926407,Government,Funding and procurement
Nigeria Lagos,,Government,Funding and procurement
Nigeria Lagos,,Government,Digital Public Services
High income: OECD,,Government,Monitoring
High income: OECD,,Government,Leadership and coordination
High income: OECD,,Government,Funding and procurement
High income: OECD,,Government,Digital Public Services
High income: OECD,,Government,Capabilities
Guadeloupe,,Government,
Madagascar,2.4615709999999997,Government,
Angola,,Government,Monitoring
Angola,,Government,Leadership and coordination
Malaysia,3.255050749111111,Government,
Liechtenstein,4.158420499999999,Government,
North America,,Government,Leadership and coordination
North America,,Government,Monitoring
Nigeria Lagos,,Government,Capabilities
Angola,3.346797,Government,Digital Public Services
Malawi,3.096299000000001,Government,
Trinidad and Tobago,,Government,Leadership and coordination
Zimbabwe,,Government,Monitoring
Trinidad and Tobago,,Government,Monitoring
Lithuania,,Government,Monitoring
High income,,Government,Monitoring
High income,,Government,Leadership and coordination
High income,1.1290721968329,Government,Funding and procurement
High income,,Government,Digital Public Services
Angola,,Government,Funding and procurement
Argentina,4.945759333333334,Government,Digital Public Services
Albania,5.207568,Government,
Argentina,1.0246306400000003,Government,Funding and procurement
Latin America & Caribbean (excluding high income),1.0337891300126,Government,
Gambia (the),,Government,Monitoring
Gambia (the),,Government,Leadership and coordination
Gambia (the),1.003539407,Government,Funding and procurement
Gambia (the),1.1624245,Government,Digital Public Services
Gambia (the),,Government,Capabilities
Seychelles,,Government,Leadership and coordination
Nauru,1.930635,Government,
Ghana,3.1036592499999998,Government,
Tajikistan,,Government,Monitoring
Slovakia,,Government,Leadership and coordination
Nepal,3.244252500000001,Government,
Tajikistan,,Government,Leadership and coordination
Aruba,,Government,
Oman,,Government,Leadership and coordination
Tajikistan,1.0048417970000005,Government,Funding and procurement
Australia,4.893364333333334,Government,
Tajikistan,2.653686,Government,Digital Public Services
Slovakia,,Government,Monitoring
Netherlands (the),3.8510155420000003,Government,
Iceland,,Government,Capabilities
Iceland,4.911910499999999,Government,Digital Public Services
Iceland,1.101863365,Government,Funding and procurement
Gabon,,Government,Monitoring
Gabon,,Government,Leadership and coordination
Gabon,,Government,Funding and procurement
Gabon,2.4902635000000006,Government,Digital Public Services
Gabon,,Government,Capabilities
Oman,,Government,Monitoring
Tajikistan,,Government,Capabilities
Oman,1.010961533,Government,Funding and procurement
Oman,1.848300000000001,Government,Capabilities
Germany,5.565849999999998,Government,Capabilities
Armenia,1.0094191240000003,Government,Funding and procurement
Armenia,,Government,Leadership and coordination
Mozambique,3.5982929999999986,Government,
Liberia,2.2105740000000007,Government,Digital Public Services
Armenia,,Government,Monitoring
Latin America & the Caribbean (IDA & IBRD countries),1.0336043169295,Government,
IDA total,,Government,Leadership and coordination
IDA total,,Government,Monitoring
Myanmar,2.3606482499999997,Government,
Armenia,2.899339708,Government,
Nigeria,,Government,Monitoring
Nigeria,,Government,Leadership and coordination
Oman,5.207069000000002,Government,Digital Public Services
Georgia,,Government,Monitoring
Georgia,1.013997948,Government,Funding and procurement
Georgia,4.071594500000002,Government,Digital Public Services
Georgia,2.497,Government,Capabilities
Liberia,,Government,Capabilities
United Republic of Tanzania (the),,Government,Capabilities
Slovakia,3.994,Government,Capabilities
Namibia,3.5536324999999995,Government,
Slovakia,4.542900000000002,Government,Digital Public Services
Slovakia,1.0418191939999997,Government,Funding and procurement
Myanmar,2.42215,Government,Capabilities
Seychelles,,Government,Monitoring
Low & middle income,,Government,Capabilities
Low & middle income,,Government,Digital Public Services
Georgia,,Government,Leadership and coordination
Germany,4.513459000000002,Government,Digital Public Services
United Republic of Tanzania (the),3.7754379999999994,Government,Digital Public Services
Low & middle income,1.0727385816992,Government,Funding and procurement
Myanmar,2.2991464999999995,Government,Digital Public Services
French Guiana,,Government,Monitoring
French Guiana,,Government,Leadership and coordination
French Guiana,,Government,Funding and procurement
French Guiana,,Government,Digital Public Services
French Guiana,,Government,Capabilities
Nicaragua,2.6977227499999996,Government,
Myanmar,,Government,Funding and procurement
Monaco,,Government,Capabilities
Azerbaijan,2.4721191946666665,Government,
World,,Government,Capabilities
Seychelles,,Government,Funding and procurement
Seychelles,3.9665550000000005,Government,Digital Public Services
Nigeria,1.57385,Government,Capabilities
Niger (the),2.476291500000001,Government,
Early-demographic dividend,,Government,Funding and procurement
Lesotho,,Government,Funding and procurement
Taiwan,,Government,Monitoring
Seychelles,,Government,Capabilities
Bahamas (the),4.2322725000000005,Government,
American Samoa,,Government,Leadership and coordination
France,,Government,Monitoring
