Country Name,Year,Pillar,Sub-Pillar,Indicator,data_col,new_rank_score,higher_is_better
Eritrea,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,50.38573074,3.514247963926,True
Spain,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Estonia,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Ethiopia,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,48.2716217,3.40875392283,True
European Union,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Fragile and conflict affected situations,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,54.06689684,3.697938152316,True
Finland,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Fiji,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
France,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Faroe Islands,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Micronesia (Federated States of),2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,82.11694336,5.097635473664,True
Gabon,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,90.68525696,5.525194322304,True
United Kingdom of Great Britain and Northern Ireland (the),2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Georgia,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Ghana,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,83.5,5.166650000000001,True
Gibraltar,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Guinea,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,42.41838837,3.1166775796630004,True
Gambia (the),2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,59.92128754,3.990072248246,True
Guinea-Bissau,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,31.0404129,2.54891660371,True
Equatorial Guinea,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,66.59217834,4.322949699166001,True
Greece,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Grenada,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,95.42874146,5.761894198854,True
Greenland,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Guatemala,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,95.72457123,5.776656104377,True
Guam,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Guyana,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,92.02169037,5.591882349463001,True
High income,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,99.99970841,5.989985449659,True
"China, Hong Kong Special Administrative Region",2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Honduras,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,92.77952576,5.629698335424,True
Heavily indebted poor countries (HIPC),2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,44.62496514,3.226785760486,True
Croatia,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Haiti,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,45.37134552,3.264030141448,True
Hungary,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
IBRD only,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,98.50517648,5.915408306352001,True
IDA & IBRD total,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,88.52500242,5.417397620758001,True
IDA total,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,59.69449796,3.978755448204,True
IDA blend,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,66.83906857,4.335269521642999,True
Indonesia,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,98.85,5.932615,True
IDA only,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,56.07704629,3.798244609871,True
Isle of Man,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
India,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,97.81528473,5.880982708027,True
Ireland,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Iran (Islamic Republic of),2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Iraq,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Iceland,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Israel,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Italy,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Jamaica,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,99.3837738,5.95925031262,True
Jordan,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Japan,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Kazakhstan,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Kenya,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,69.7,4.47803,True
Kyrgyzstan,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,99.88175201,5.984099425299,True
Cambodia,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,93.0,5.6407,True
Kiribati,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Saint Kitts and Nevis,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Republic of Korea (the),2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Kuwait,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Latin America & Caribbean (excluding high income),2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,98.27271963,5.903808709537,True
Lao People's Democratic Republic (the),2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Lebanon,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Liberia,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,27.64920998,2.379695578002,True
Libya,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,68.53218842,4.419756202158,True
Saint Lucia,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,99.54777527,5.967433985973,True
Latin America & Caribbean,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,98.4242947,5.9113723055300005,True
Least developed countries: UN classification,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,52.77828064,3.633636203936,True
Low income,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,40.92334181,3.042074756319,True
Liechtenstein,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Sri Lanka,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Lower middle income,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,89.03552552,5.442872723448,True
Low & middle income,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,88.2287751,5.40261587749,True
Lesotho,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,44.64067841,3.227569852659,True
Late-demographic dividend,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,99.37287151,5.958706288349,True
Lithuania,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Luxembourg,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Latvia,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
"China, Macao Special Administrative Region",2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Saint Martin (French Part),2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Morocco,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,99.6,5.97004,True
Monaco,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Republic of Moldova (the),2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Madagascar,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,26.9071846,2.3426685115400003,True
Maldives,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Middle East & North Africa,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,97.2325398,5.851903736020001,True
Mexico,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Marshall Islands,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,97.44360352,5.862435815648,True
Middle income,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,93.51640428,5.666468573572001,True
North Macedonia,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Mali,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,48.02124786,3.396260268214,True
Malta,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Myanmar,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,68.35665131,4.410996900369,True
Middle East & North Africa (excluding high income),2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,96.75464785,5.828056927715,True
Montenegro,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Mongolia,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,99.12526703,5.946350824797,True
Northern Mariana Islands,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Mozambique,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,29.61616135,2.477846451365,True
Mauritania,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,45.81206894,3.2860222401060004,True
Mauritius,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Malawi,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,11.2,1.5588799999999998,True
Malaysia,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
North America,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
Namibia,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,55.19511795,3.754236385705,True
New Caledonia,2019.0,Infrastructure,Connectivity Technology,% of population covered by electricity,100.0,5.99,True
