,Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar,Unnamed: 0
8,Turkey,2018.0,Cyberbullying,20.0,4.992,False,Digital Wellbeing,
9,Saudi Arabia,2018.0,Cyberbullying,19.0,5.0419,False,Digital Wellbeing,
10,Australia,2018.0,Cyberbullying,19.0,5.0419,False,Digital Wellbeing,
11,Mexico,2018.0,Cyberbullying,18.0,5.0918,False,Digital Wellbeing,
12,Great Britain,2018.0,Cyberbullying,18.0,5.0918,False,Digital Wellbeing,
13,China,2018.0,Cyberbullying,17.0,5.1417,False,Digital Wellbeing,
14,Serbia,2018.0,Cyberbullying,16.0,5.1916,False,Digital Wellbeing,
15,Germany,2018.0,Cyberbullying,14.0,5.2914,False,Digital Wellbeing,
16,Argentina,2018.0,Cyberbullying,14.0,5.2914,False,Digital Wellbeing,
17,Peru,2018.0,Cyberbullying,14.0,5.2914,False,Digital Wellbeing,
18,South Korea,2018.0,Cyberbullying,13.0,5.3413,False,Digital Wellbeing,
19,Italy,2018.0,Cyberbullying,12.0,5.3912,False,Digital Wellbeing,
20,Poland,2018.0,Cyberbullying,12.0,5.3912,False,Digital Wellbeing,
21,Romania,2018.0,Cyberbullying,11.0,5.4411000000000005,False,Digital Wellbeing,
22,Hungary,2018.0,Cyberbullying,10.0,5.491,False,Digital Wellbeing,
23,Spain,2018.0,Cyberbullying,9.0,5.540900000000001,False,Digital Wellbeing,
24,France,2018.0,Cyberbullying,9.0,5.540900000000001,False,Digital Wellbeing,
25,Chile,2018.0,Cyberbullying,8.0,5.5908,False,Digital Wellbeing,
26,Japan,2018.0,Cyberbullying,5.0,5.7405,False,Digital Wellbeing,
27,Russia,2018.0,Cyberbullying,1.0,5.9401,False,Digital Wellbeing,
0,Denmark,2017.0,E-commerce activity (% of individuals buying online and frequency),100.0,5.99,True,Usage and ownership,
1,Netherlands,2017.0,E-commerce activity (% of individuals buying online and frequency),97.11,5.845789,True,Usage and ownership,
2,Norway,2017.0,E-commerce activity (% of individuals buying online and frequency),96.99,5.839801,True,Usage and ownership,
3,United Kingdom,2017.0,E-commerce activity (% of individuals buying online and frequency),95.86,5.7834140000000005,True,Usage and ownership,
4,"Korea, Rep.",2017.0,E-commerce activity (% of individuals buying online and frequency),92.94,5.637706,True,Usage and ownership,
5,Sweden,2017.0,E-commerce activity (% of individuals buying online and frequency),91.9,5.58581,True,Usage and ownership,
6,United States,2017.0,E-commerce activity (% of individuals buying online and frequency),90.33,5.507467,True,Usage and ownership,
7,New Zealand,2017.0,E-commerce activity (% of individuals buying online and frequency),88.63,5.422637,True,Usage and ownership,
8,Canada,2017.0,E-commerce activity (% of individuals buying online and frequency),87.95,5.388705000000001,True,Usage and ownership,
9,Australia,2017.0,E-commerce activity (% of individuals buying online and frequency),86.81,5.331819,True,Usage and ownership,
10,Germany,2017.0,E-commerce activity (% of individuals buying online and frequency),85.73,5.277927,True,Usage and ownership,
11,Finland,2017.0,E-commerce activity (% of individuals buying online and frequency),77.92,4.8882080000000006,True,Usage and ownership,
12,Ireland,2017.0,E-commerce activity (% of individuals buying online and frequency),76.29,4.806871000000001,True,Usage and ownership,
13,Belgium,2017.0,E-commerce activity (% of individuals buying online and frequency),73.44,4.664656,True,Usage and ownership,
14,Switzerland,2017.0,E-commerce activity (% of individuals buying online and frequency),71.84,4.584816,True,Usage and ownership,
15,France,2017.0,E-commerce activity (% of individuals buying online and frequency),71.18,4.551882000000001,True,Usage and ownership,
16,Italy,2017.0,E-commerce activity (% of individuals buying online and frequency),70.45,4.515455,True,Usage and ownership,
17,Spain,2017.0,E-commerce activity (% of individuals buying online and frequency),69.47,4.466553,True,Usage and ownership,
18,Czech Republic,2017.0,E-commerce activity (% of individuals buying online and frequency),69.31,4.458569000000001,True,Usage and ownership,
19,Luxembourg,2017.0,E-commerce activity (% of individuals buying online and frequency),65.55,4.270944999999999,True,Usage and ownership,
20,United Arab Emirates,2017.0,E-commerce activity (% of individuals buying online and frequency),63.63,4.175137,True,Usage and ownership,
21,Singapore,2017.0,E-commerce activity (% of individuals buying online and frequency),61.58,4.072842,True,Usage and ownership,
22,Poland,2017.0,E-commerce activity (% of individuals buying online and frequency),61.28,4.057872000000001,True,Usage and ownership,
23,Estonia,2017.0,E-commerce activity (% of individuals buying online and frequency),59.87,3.987513,True,Usage and ownership,
24,Malta,2017.0,E-commerce activity (% of individuals buying online and frequency),59.74,3.981026,True,Usage and ownership,
25,Japan,2017.0,E-commerce activity (% of individuals buying online and frequency),58.85,3.9366150000000006,True,Usage and ownership,
26,Slovenia,2017.0,E-commerce activity (% of individuals buying online and frequency),58.35,3.9116650000000006,True,Usage and ownership,
27,China,2017.0,E-commerce activity (% of individuals buying online and frequency),58.06,3.897194,True,Usage and ownership,
28,Austria,2017.0,E-commerce activity (% of individuals buying online and frequency),56.59,3.823841,True,Usage and ownership,
29,Hong Kong (China),2017.0,E-commerce activity (% of individuals buying online and frequency),54.55,3.722045,True,Usage and ownership,
30,Slovakia,2017.0,E-commerce activity (% of individuals buying online and frequency),53.52,3.670648,True,Usage and ownership,
31,Lithuania,2017.0,E-commerce activity (% of individuals buying online and frequency),52.88,3.638712,True,Usage and ownership,
32,Israel,2017.0,E-commerce activity (% of individuals buying online and frequency),51.57,3.573343,True,Usage and ownership,
33,Latvia,2017.0,E-commerce activity (% of individuals buying online and frequency),44.25,3.208075,True,Usage and ownership,
34,Malaysia,2017.0,E-commerce activity (% of individuals buying online and frequency),43.46,3.168654,True,Usage and ownership,
35,Cyprus,2017.0,E-commerce activity (% of individuals buying online and frequency),41.45,3.0683550000000004,True,Usage and ownership,
36,Belarus,2017.0,E-commerce activity (% of individuals buying online and frequency),38.49,2.9206510000000003,True,Usage and ownership,
37,Croatia,2017.0,E-commerce activity (% of individuals buying online and frequency),37.96,2.894204,True,Usage and ownership,
38,Hungary,2017.0,E-commerce activity (% of individuals buying online and frequency),36.86,2.839314,True,Usage and ownership,
39,Russian Federation,2017.0,E-commerce activity (% of individuals buying online and frequency),34.47,2.720053,True,Usage and ownership,
40,"Iran, Islamic Rep.",2017.0,E-commerce activity (% of individuals buying online and frequency),32.95,2.6442050000000004,True,Usage and ownership,
41,Portugal,2017.0,E-commerce activity (% of individuals buying online and frequency),32.24,2.608776,True,Usage and ownership,
42,Bahrain,2017.0,E-commerce activity (% of individuals buying online and frequency),32.09,2.601291,True,Usage and ownership,
43,Saudi Arabia,2017.0,E-commerce activity (% of individuals buying online and frequency),31.95,2.594305,True,Usage and ownership,
44,Uruguay,2017.0,E-commerce activity (% of individuals buying online and frequency),31.1,2.55189,True,Usage and ownership,
45,Chile,2017.0,E-commerce activity (% of individuals buying online and frequency),29.38,2.466062,True,Usage and ownership,
46,Greece,2017.0,E-commerce activity (% of individuals buying online and frequency),28.4,2.41716,True,Usage and ownership,
47,Bulgaria,2017.0,E-commerce activity (% of individuals buying online and frequency),27.91,2.392709,True,Usage and ownership,
48,Ukraine,2017.0,E-commerce activity (% of individuals buying online and frequency),27.8,2.38722,True,Usage and ownership,
49,Turkey,2017.0,E-commerce activity (% of individuals buying online and frequency),27.31,2.362769,True,Usage and ownership,
50,Kuwait,2017.0,E-commerce activity (% of individuals buying online and frequency),25.89,2.291911,True,Usage and ownership,
51,Serbia,2017.0,E-commerce activity (% of individuals buying online and frequency),25.17,2.255983,True,Usage and ownership,
52,Viet Nam,2017.0,E-commerce activity (% of individuals buying online and frequency),24.0,2.1976,True,Usage and ownership,
53,Moldova,2017.0,E-commerce activity (% of individuals buying online and frequency),23.53,2.174147,True,Usage and ownership,
54,Costa Rica,2017.0,E-commerce activity (% of individuals buying online and frequency),23.13,2.1541870000000003,True,Usage and ownership,
55,North Macedonia,2017.0,E-commerce activity (% of individuals buying online and frequency),21.59,2.077341,True,Usage and ownership,
56,Thailand,2017.0,E-commerce activity (% of individuals buying online and frequency),21.54,2.074846,True,Usage and ownership,
57,Trinidad and Tobago,2017.0,E-commerce activity (% of individuals buying online and frequency),21.09,2.052391,True,Usage and ownership,
58,Romania,2017.0,E-commerce activity (% of individuals buying online and frequency),19.99,1.997501,True,Usage and ownership,
59,Kazakhstan,2017.0,E-commerce activity (% of individuals buying online and frequency),18.79,1.937621,True,Usage and ownership,
60,Argentina,2017.0,E-commerce activity (% of individuals buying online and frequency),18.52,1.924148,True,Usage and ownership,
61,Mauritius,2017.0,E-commerce activity (% of individuals buying online and frequency),18.46,1.921154,True,Usage and ownership,
62,Brazil,2017.0,E-commerce activity (% of individuals buying online and frequency),18.19,1.907681,True,Usage and ownership,
63,Lebanon,2017.0,E-commerce activity (% of individuals buying online and frequency),17.64,1.880236,True,Usage and ownership,
64,Montenegro,2017.0,E-commerce activity (% of individuals buying online and frequency),17.23,1.859777,True,Usage and ownership,
65,Venezuela,2017.0,E-commerce activity (% of individuals buying online and frequency),16.52,1.824348,True,Usage and ownership,
66,Namibia,2017.0,E-commerce activity (% of individuals buying online and frequency),15.54,1.775446,True,Usage and ownership,
67,Bosnia and Herzegovina,2017.0,E-commerce activity (% of individuals buying online and frequency),15.07,1.751993,True,Usage and ownership,
68,Indonesia,2017.0,E-commerce activity (% of individuals buying online and frequency),12.64,1.6307360000000002,True,Usage and ownership,
69,Kenya,2017.0,E-commerce activity (% of individuals buying online and frequency),11.83,1.590317,True,Usage and ownership,
70,Philippines,2017.0,E-commerce activity (% of individuals buying online and frequency),11.62,1.579838,True,Usage and ownership,
71,Armenia,2017.0,E-commerce activity (% of individuals buying online and frequency),10.88,1.542912,True,Usage and ownership,
72,Colombia,2017.0,E-commerce activity (% of individuals buying online and frequency),10.78,1.537922,True,Usage and ownership,
73,South Africa,2017.0,E-commerce activity (% of individuals buying online and frequency),10.05,1.501495,True,Usage and ownership,
74,Tajikistan,2017.0,E-commerce activity (% of individuals buying online and frequency),9.65,1.481535,True,Usage and ownership,
75,Dominican Republic,2017.0,E-commerce activity (% of individuals buying online and frequency),9.51,1.474549,True,Usage and ownership,
76,Mongolia,2017.0,E-commerce activity (% of individuals buying online and frequency),9.46,1.472054,True,Usage and ownership,
77,Jordan,2017.0,E-commerce activity (% of individuals buying online and frequency),9.08,1.453092,True,Usage and ownership,
78,Mexico,2017.0,E-commerce activity (% of individuals buying online and frequency),8.94,1.446106,True,Usage and ownership,
79,Albania,2017.0,E-commerce activity (% of individuals buying online and frequency),8.51,1.424649,True,Usage and ownership,
80,Panama,2017.0,E-commerce activity (% of individuals buying online and frequency),7.81,1.389719,True,Usage and ownership,
81,Ecuador,2017.0,E-commerce activity (% of individuals buying online and frequency),7.7,1.38423,True,Usage and ownership,
82,Lao PDR,2017.0,E-commerce activity (% of individuals buying online and frequency),7.11,1.354789,True,Usage and ownership,
83,Tanzania,2017.0,E-commerce activity (% of individuals buying online and frequency),6.82,1.340318,True,Usage and ownership,
84,Bolivia,2017.0,E-commerce activity (% of individuals buying online and frequency),6.61,1.329839,True,Usage and ownership,
85,Zambia,2017.0,E-commerce activity (% of individuals buying online and frequency),6.5,1.32435,True,Usage and ownership,
86,Guatemala,2017.0,E-commerce activity (% of individuals buying online and frequency),6.47,1.322853,True,Usage and ownership,
87,Azerbaijan,2017.0,E-commerce activity (% of individuals buying online and frequency),6.15,1.306885,True,Usage and ownership,
88,Tunisia,2017.0,E-commerce activity (% of individuals buying online and frequency),5.96,1.297404,True,Usage and ownership,
89,Peru,2017.0,E-commerce activity (% of individuals buying online and frequency),5.56,1.277444,True,Usage and ownership,
90,Georgia,2017.0,E-commerce activity (% of individuals buying online and frequency),5.54,1.276446,True,Usage and ownership,
91,Mozambique,2017.0,E-commerce activity (% of individuals buying online and frequency),5.48,1.273452,True,Usage and ownership,
92,Ghana,2017.0,E-commerce activity (% of individuals buying online and frequency),5.41,1.269959,True,Usage and ownership,
93,Nigeria,2017.0,E-commerce activity (% of individuals buying online and frequency),5.21,1.259979,True,Usage and ownership,
