ISO2,Economy,IndCode,IndNum,IndName,Rank,Score,Value,MinDatCov,Outdated,OverallStreWeak,IncomeStreWeak,DataYear
CHL,Chile,TertEnrol,2.2.1,"Tertiary enrolment, % gross",8,63.41871664,90.89631,,0,S,,2018
CHL,Chile,SciEngGrad,2.2.2,"Graduates in science and engineering, %",67,32.93753152,20.94617,,0,,,2018
CHL,Chile,TertMob,2.2.3,"Tertiary inbound mobility, %",100,1.205267847,0.45281,,0,W,W,2018
CHL,Chile,SP23,2.3.,Research and development (R&D),51,13.37765778,,0,,,W,
CHL,Chile,ResPPop,2.3.1,"Researchers, FTE/mn pop.",68,5.700979805,491.4619876,,1,,W,2018
CHL,Chile,RDExp,2.3.2,"Gross expenditure on R&D, % GDP",76,6.842984665,0.349539891,,1,,W,2018
CHL,Chile,RDCompExp,2.3.3,"Global corporate R&D investors, top 3, mn US$",41,0,0,,0,W,W,2020
CHL,Chile,QSRank,2.3.4,"QS university ranking, top 3*",30,40.96666667,40.96666667,,0,,,2020
CHL,Chile,P3,3,Infrastructure,47,47.36665228,,0,,,W,
CHL,Chile,SP31,3.1.,Information and communication technologies (ICTs),37,78.33779591,,0,,,,
CHL,Chile,ICTAcc,3.1.1,ICT access*,56,72.30375488,7.230375488,,0,,W,2019
CHL,Chile,ICTUse,3.1.2,ICT use*,46,70.04742875,7.004742875,,0,,,2019
CHL,Chile,GovOLServ,3.1.3,Government's online service*,24,85.29,0.8529,,0,,,2020
CHL,Chile,Epart,3.1.4,E-participation*,29,85.71,0.8571,,0,,,2020
CHL,Chile,SP32,3.2.,General infrastructure,53,31.87347308,,0,,,,
CHL,Chile,ElecOut,3.2.1,"Electricity output, GWh/mn pop.",51,15.88226989,4385.3491,,0,,,2018
CHL,Chile,LogPerf,3.2.2,Logistics performance*,33,58.97068881,3.317145,,0,,,2018
CHL,Chile,GroCap,3.2.3,"Gross capital formation, % GDP",64,26.32046682,22.085,,0,,,2020
CHL,Chile,SP33,3.3.,Ecological sustainability,52,31.88868785,,0,,,,
CHL,Chile,GDPEner,3.3.1,GDP/unit of energy use,60,28.3948544,10.931,,0,,,2019
CHL,Chile,EnvPerf,3.3.2,Environmental performance*,42,55.3,55.3,,0,,,2020
CHL,Chile,ISOEnv,3.3.3,ISO 14001 environmental certificates/bn PPP$ GDP,43,11.97120914,1.971719197,,0,,,2019
CHL,Chile,P4,4,Market sophistication,66,46.43939171,,0,,,,
CHL,Chile,SP41,4.1.,Credit,48,45.08368012,,0,,,,
CHL,Chile,EaseCred,4.1.1,Ease of getting credit*,88,55,55,,0,W,,2019
CHL,Chile,DomCred2Priv,4.1.2,"Domestic credit to private sector, % GDP",16,50.80733272,122.536789,,0,S,,2019
CHL,Chile,MicroLoan,4.1.3,"Microfinance gross loans, % GDP",26,13.80373516,0.780266437,,0,,S,2018
CHL,Chile,SP42,4.2.,Investment,82,25.90408048,,0,,,,
CHL,Chile,EaseProtInv,4.2.1,Ease of protecting minority investors*,50,66,66,,0,,,2019
CHL,Chile,MarkCap,4.2.2,"Market capitalization, % GDP",16,29.5302225,87.53899253,,0,,,2019
CHL,Chile,r_VenCapDeal,4.2.3,"Venture capital investors, deals/bn PPP$ GDP",61,4.137584555,0.020135861,,0,,,2020
CHL,Chile,c_VenCapDeal,4.2.4,"Venture capital recipients, deals/bn PPP$ GDP",67,3.948514885,0.012279072,,0,W,,2020
CHL,Chile,SP43,4.3.,"Trade, diversification, and market scale",68,68.33041451,,0,,,,
CHL,Chile,AppTarriff,4.3.1,"Applied tariff rate, weighted avg., %",4,97.59642239,0.43000001,,0,S,,2019
CHL,Chile,c_HHI,4.3.2,Domestic industry diversification,103,61.41765363,0.368018993,,0,W,W,2018
CHL,Chile,DomMarkSc,4.3.3,"Domestic market scale, bn PPP$",43,60.61017146,456.39001,,0,,,2020
CHL,Chile,P5,5,Business sophistication,48,30.57783091,,0,,,,
CHL,Chile,SP51,5.1.,Knowledge workers,43,39.5305748,,0,,,,
CHL,Chile,KnowIntsEmp,5.1.1,"Knowledge-intensive employment, %",44,49.79729319,31.92945132,,0,,,2020
CHL,Chile,FirmTrain,5.1.2,"Firms offering formal training, %",10,70.39563438,57.5,,1,S,S,2010
CHL,Chile,GERDPerf,5.1.3,"GERD performed by business, % GDP",60,2.538787941,0.117459458,,1,,W,2018
CHL,Chile,GERDFinBus,5.1.4,"GERD financed by business, %",62,36.99040289,29.90289743,,0,,,2018
CHL,Chile,FemEmpDeg,5.1.5,"Females employed w/advanced degrees, %",63,36.33093638,11.93879415,,0,,W,2020
CHL,Chile,SP52,5.2.,Innovation linkages,93,17.37353214,,0,,W,W,
CHL,Chile,UniResColl,5.2.1,University-industry R&D collaboration†,77,39.65022167,3.3790133,,0,,W,2020
CHL,Chile,StatClustDev,5.2.2,State of cluster development and depth†,78,44.82125442,3.689275265,,0,,W,2020
CHL,Chile,GERDFinAbr,5.2.3,"GERD financed by abroad, % GDP",70,2.386627848,0.017032681,,0,,,2018
CHL,Chile,JVStratAll,5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,60,7.734519556,0.028118098,,0,,,2020
CHL,Chile,PatFam,5.2.5,Patent families/bn PPP$ GDP,43,3.413381958,0.19451068,,0,,,2017
CHL,Chile,SP53,5.3.,Knowledge absorption,43,34.8293858,,0,,,,
CHL,Chile,IntelPropPay,5.3.1,"Intellectual property payments, % total trade",12,48.59062751,2.164115211,,0,S,,2019
CHL,Chile,HiTechImp,5.3.2,"High-tech imports, % total trade",56,27.32363494,8.484527287,,0,,,2019
CHL,Chile,ICTSevImp,5.3.3,"ICT services imports, % total trade",88,16.57114525,0.749510395,,0,,W,2019
CHL,Chile,FDINetInfl,5.3.4,"FDI net inflows, % GDP",51,43.61592495,2.964042956,,0,,,2019
CHL,Chile,ResTalBus,5.3.5,"Research talent, % in businesses",44,33.30974564,27.46500793,,1,,,2018
CHL,Chile,P6,6,Knowledge and technology outputs,58,22.32698752,,0,,,,
CHL,Chile,SP61,6.1.,Knowledge creation,58,17.43834108,,0,,,,
CHL,Chile,PatOrig,6.1.1,Patents by origin/bn PPP$ GDP,67,6.877296638,0.91484427,,0,,,2019
CHL,Chile,PCTPatOrig,6.1.2,PCT patents by origin/bn PPP$ GDP,33,10.63765535,0.57406539,,0,,,2020
CHL,Chile,UtilModOrig,6.1.3,Utility models by origin/bn PPP$ GDP ,45,6.099022979,0.2318441,,0,,,2019
CHL,Chile,c_SciTechArt,6.1.4,Scientific and technical articles/bn PPP$ GDP,39,35.8808879,23.613577,,0,,,2020
CHL,Chile,CitDoc,6.1.5,Citable documents H-index,37,24.29649966,384,,0,,,2020
CHL,Chile,SP62,6.2.,Knowledge impact,24,39.89516385,,0,,S,,
CHL,Chile,r_GrowPPP20,6.2.1,"Labor productivity growth, %",34,65.64338493,1.392499478,,0,,S,2020
CHL,Chile,NewBus,6.2.2,New businesses/th pop. 15–64,12,35.98266911,10.31392033,,0,S,,2018
CHL,Chile,CompSoftSpend,6.2.3,"Software spending, % GDP",7,48.23486249,0.52922153,,0,S,,2020
CHL,Chile,ISOQual,6.2.4,ISO 9001 quality certificates/bn PPP$ GDP,40,17.46227707,6.763163941,,0,,,2019
CHL,Chile,c_HiTechManufIND2,6.2.5,"High-tech manufacturing, %",54,30.19637827,23.87008186,,1,,,2017
CHL,Chile,SP63,6.3.,Knowledge diffusion,96,9.647457624,,0,,W,W,
CHL,Chile,IntelPropRec,6.3.1,"Intellectual property receipts, % total trade",67,1.827454924,0.059401003,,0,,,2019
CHL,Chile,c_EcComplexity,6.3.2,Production and export complexity,71,39.6590804,-0.1824,,0,,W,2018
CHL,Chile,c_HTExpHKG,6.3.3,"High-tech exports, % total trade",76,3.495158102,0.842816039,,0,,,2019
CHL,Chile,ICTServExp,6.3.4,"ICT services exports, % total trade",100,4.703947109,0.562150725,,0,W,,2019
CHL,Chile,P7,7,Creative outputs,60,25.30223415,,0,,,W,
CHL,Chile,SP71,7.1.,Intangible assets,47,36.46538528,,0,,,,
CHL,Chile,TradmkOrig,7.1.1,Trademarks by origin/bn PPP$ GDP,25,56.84507747,68.74894,,0,,,2019
CHL,Chile,BrandVal,7.1.2,"Global brand value, top 5,000, % GDP",40,12.71417393,39.05427493,,0,,,2020
CHL,Chile,IndustDes,7.1.3,Industrial designs by origin/bn PPP$ GDP,108,0.51554516,0.10652274,,0,W,,2019
CHL,Chile,ICTOrgMod,7.1.4,ICTs and organizational model creation†,54,57.81182448,4.468709469,,0,,,2018
CHL,Chile,SP72,7.2.,Creative goods and services,89,8.075047073,,0,,,W,
CHL,Chile,CultServExp,7.2.1,"Cultural and creative services exports, % total trade",63,8.620469786,0.305576116,,1,,,2018
CHL,Chile,NatFeatFilm,7.2.2,National feature films/mn pop. 15–69,51,12.01413937,3.655135435,,0,,,2017
CHL,Chile,EntMedia,7.2.3,Entertainment and media market/th pop. 15–69,32,13.79903219,0.40086296,,0,,W,2020
CHL,Chile,PrintMedia,7.2.4,"Printing and other media, % manufacturing",78,10.97884111,0.669288019,,1,W,,2017
CHL,Chile,CreaGoodExp,7.2.5,"Creative goods exports, % total trade",92,1.518899989,0.134965657,,0,W,,2019
CHL,Chile,SP73,7.3.,Online creativity,57,20.20311897,,0,,,W,
CHL,Chile,GenTLD,7.3.1,Generic top-level domains (TLDs)/th pop. 15–69,76,2.057260113,6.144461831,,0,,W,2020
CHL,Chile,CCTLD,7.3.2,Country-code TLDs/th pop. 15–69,33,14.65473432,49.17906309,,0,,,2020
CHL,Chile,WikiEdit,7.3.3,Wikipedia edits/mn pop. 15–69,51,61.77865374,60.36642607,,0,,,2020
CHL,Chile,AppCrea,7.3.4,Mobile app creation/bn PPP$ GDP,68,2.321827727,0.083004571,,0,,,2020
CHN,China,Inputs,.1,Innovation Input Sub-index,25,57.07183059,,,,,S,
CHN,China,Outputs,.2,Innovation Output Sub-index,7,52.51826926,,,,,S,
CHN,China,Index,0,Global Innovation Index,12,54.79504992,,,,,S,
CHN,China,P1,1,Institutions,61,64.42570207,,0,,,,
CHN,China,SP11,1.1.,Political environment,47,65.25188205,,0,,,S,
CHN,China,PolStab,1.1.1,Political and operational stability*,54,71.42857156,2,,0,,,2020
CHN,China,GovEff,1.1.2,Government effectiveness*,43,62.16353729,0.518253148,,0,,S,2019
CHN,China,SP12,1.2.,Regulatory environment,106,49.94215416,,0,,W,,
CHN,China,RegQua,1.2.1,Regulatory quality*,91,37.10331146,-0.244614422,,0,,,2019
CHN,China,RuleOL,1.2.2,Rule of law*,77,39.48441567,-0.274718612,,0,,,2019
CHN,China,CostRedu,1.2.3,Cost of redudancy dismissal,110,61.59044475,27.3968254,,0,W,,2019
CHN,China,SP13,1.3.,Business environment,39,78.08307,,0,,,,
CHN,China,EaseStartBus,1.3.1,Ease of starting a business*,25,94.0921,94.0921,,0,,S,2019
CHN,China,EaseInsol,1.3.2,Ease of resolving insolvency*,46,62.07404,62.07404,,0,,,2019
CHN,China,P2,2,Human capital and research,21,50.57661448,,0,,,S,
CHN,China,SP21,2.1.,Education,12,66.68755656,,1,,,,
CHN,China,ExpEdu,2.1.1,"Expenditure on education, % GDP",,,,,,,,
CHN,China,GovFundPup,2.1.2,"Government funding/pupil, secondary, % GDP/cap",,,,,,,,
CHN,China,SchLifeExp,2.1.3,"School life expectancy, years",88,42.68011207,12.42572,,1,W,W,2010
CHN,China,PISA,2.1.4,"PISA scales in reading, maths and science",1,100,579.0274935,,0,S,S,2018
CHN,China,PupTeachR,2.1.5,"Pupil-teacher ratio, secondary",56,81.39000209,13.29777913,,0,,,2019
CHN,China,SP22,2.2.,Tertiary education,83,25.22840809,,0,,,,
CHN,China,TertEnrol,2.2.1,"Tertiary enrolment, % gross",57,37.27502611,53.76491,,0,,,2019
CHN,China,SciEngGrad,2.2.2,"Graduates in science and engineering, %",,,,,,,,
CHN,China,TertMob,2.2.3,"Tertiary inbound mobility, %",101,1.135172044,0.42809,,0,W,,2019
CHN,China,SP23,2.3.,Research and development (R&D),14,59.81387878,,0,,,S,
CHN,China,ResPPop,2.3.1,"Researchers, FTE/mn pop.",45,17.37227299,1471.253872,,0,,,2019
CHN,China,RDExp,2.3.2,"Gross expenditure on R&D, % GDP",13,45.14762457,2.234772159,,0,,S,2019
CHN,China,RDCompExp,2.3.3,"Global corporate R&D investors, top 3, mn US$",3,92.53561757,9858.79599,,0,S,S,2020
CHN,China,QSRank,2.3.4,"QS university ranking, top 3*",3,84.2,84.2,,0,S,S,2020
CHN,China,P3,3,Infrastructure,24,54.57978693,,0,,,S,
CHN,China,SP31,3.1.,Information and communication technologies (ICTs),34,79.44192643,,0,,,S,
CHN,China,ICTAcc,3.1.1,ICT access*,71,62.99960669,6.299960669,,0,,,2019
CHN,China,ICTUse,3.1.2,ICT use*,52,67.74809904,6.774809904,,0,,S,2019
CHN,China,GovOLServ,3.1.3,Government's online service*,12,90.59,0.9059,,0,,S,2020
CHN,China,Epart,3.1.4,E-participation*,9,96.43,0.9643,,0,,S,2020
CHN,China,SP32,3.2.,General infrastructure,5,54.38287829,,0,,,S,
CHN,China,ElecOut,3.2.1,"Electricity output, GWh/mn pop.",40,19.32547011,5332.2588,,0,,S,2019
CHN,China,LogPerf,3.2.2,Logistics performance*,26,72.33327735,3.605147,,0,,S,2018
CHN,China,GroCap,3.2.3,"Gross capital formation, % GDP",4,62.93638284,43.922,,0,S,S,2020
CHN,China,SP33,3.3.,Ecological sustainability,59,29.91455608,,0,,,,
CHN,China,GDPEner,3.3.1,GDP/unit of energy use,97,16.9717536,7.5300002,,0,W,,2018
CHN,China,EnvPerf,3.3.2,Environmental performance*,98,37.3,37.3,,0,W,W,2020
CHN,China,ISOEnv,3.3.3,ISO 14001 environmental certificates/bn PPP$ GDP,17,35.47191463,5.767793784,,0,,,2019
CHN,China,P4,4,Market sophistication,16,61.49709331,,0,,,S,
CHN,China,SP41,4.1.,Credit,26,51.65560357,,0,,,S,
CHN,China,EaseCred,4.1.1,Ease of getting credit*,74,60,60,,0,,,2019
CHN,China,DomCred2Priv,4.1.2,"Domestic credit to private sector, % GDP",5,69.11687416,164.664304,,0,,S,2019
CHN,China,MicroLoan,4.1.3,"Microfinance gross loans, % GDP",74,0.044269551,0.002530479,,0,W,,2018
CHN,China,SP42,4.2.,Investment,44,35.9087318,,0,,,,
CHN,China,EaseProtInv,4.2.1,Ease of protecting minority investors*,27,72,72,,0,,,2019
CHN,China,MarkCap,4.2.2,"Market capitalization, % GDP",28,19.72626723,58.55132818,,0,,,2019
CHN,China,r_VenCapDeal,4.2.3,"Venture capital investors, deals/bn PPP$ GDP",29,20.88829035,0.089352302,,0,,S,2020
CHN,China,c_VenCapDeal,4.2.4,"Venture capital recipients, deals/bn PPP$ GDP",17,31.02036963,0.08280348,,0,,S,2020
CHN,China,SP43,4.3.,"Trade, diversification, and market scale",1,96.92694456,,0,,S,S,
CHN,China,AppTarriff,4.3.1,"Applied tariff rate, weighted avg., %",58,85.85802045,2.53,,0,,,2019
CHN,China,c_HHI,4.3.2,Domestic industry diversification,2,99.38835117,0.081570831,,0,S,,2018
CHN,China,DomMarkSc,4.3.3,"Domestic market scale, bn PPP$",1,100,24162.439,,0,S,S,2020
CHN,China,P5,5,Business sophistication,13,54.27995614,,0,,,S,
CHN,China,SP51,5.1.,Knowledge workers,2,77.7260867,,1,,,,
CHN,China,KnowIntsEmp,5.1.1,"Knowledge-intensive employment, %",,,,,,,,
CHN,China,FirmTrain,5.1.2,"Firms offering formal training, %",1,100,79.2,,1,S,S,2012
CHN,China,GERDPerf,5.1.3,"GERD performed by business, % GDP",12,38.8407556,1.70777943,,0,,S,2019
CHN,China,GERDFinBus,5.1.4,"GERD financed by business, %",4,94.3375045,76.26207072,,0,,S,2019
CHN,China,FemEmpDeg,5.1.5,"Females employed w/advanced degrees, %",,,,,,,,
CHN,China,SP52,5.2.,Innovation linkages,32,31.25500319,,0,,,S,
CHN,China,UniResColl,5.2.1,University-industry R&D collaboration†,6,70.47619025,5.228571415,,0,,S,2020
CHN,China,StatClustDev,5.2.2,State of cluster development and depth†,3,73.10048738,5.386029243,,0,S,S,2020
CHN,China,GERDFinAbr,5.2.3,"GERD financed by abroad, % GDP",94,0.324918784,0.002413128,,0,W,,2019
CHN,China,JVStratAll,5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,63,7.341353923,0.026742961,,0,,,2020
CHN,China,PatFam,5.2.5,Patent families/bn PPP$ GDP,26,24.64265915,1.4042555,,0,,S,2017
CHN,China,SP53,5.3.,Knowledge absorption,9,53.85877853,,0,,,S,
CHN,China,IntelPropPay,5.3.1,"Intellectual property payments, % total trade",29,29.37504768,1.308298209,,0,,,2019
CHN,China,HiTechImp,5.3.2,"High-tech imports, % total trade",5,84.33314721,22.82030036,,0,,S,2019
CHN,China,ICTSevImp,5.3.3,"ICT services imports, % total trade",73,23.21630101,1.043638423,,0,,,2019
CHN,China,FDINetInfl,5.3.4,"FDI net inflows, % GDP",101,40.1069761,1.376465488,,0,W,,2019
CHN,China,ResTalBus,5.3.5,"Research talent, % in businesses",15,70.06528069,57.67685168,,0,,S,2019
CHN,China,P6,6,Knowledge and technology outputs,4,58.52823833,,0,,S,S,
CHN,China,SP61,6.1.,Knowledge creation,4,70.51405055,,0,,S,S,
CHN,China,PatOrig,6.1.1,Patents by origin/bn PPP$ GDP,1,100,53.159836,,0,S,S,2019
CHN,China,PCTPatOrig,6.1.2,PCT patents by origin/bn PPP$ GDP,13,52.70199023,2.8440843,,0,,S,2020
CHN,China,UtilModOrig,6.1.3,Utility models by origin/bn PPP$ GDP ,1,100,96.600052,,0,S,S,2019
CHN,China,c_SciTechArt,6.1.4,Scientific and technical articles/bn PPP$ GDP,42,32.34864279,21.331703,,0,,,2020
CHN,China,CitDoc,6.1.5,Citable documents H-index,13,58.61358957,884,,0,,S,2020
CHN,China,SP62,6.2.,Knowledge impact,5,52.17627151,,0,,,S,
CHN,China,r_GrowPPP20,6.2.1,"Labor productivity growth, %",6,87.48785129,5.172838945,,0,,S,2020
CHN,China,NewBus,6.2.2,New businesses/th pop. 15–64,,,,,,,,
CHN,China,CompSoftSpend,6.2.3,"Software spending, % GDP",39,26.8989763,0.29765218,,0,,,2020
CHN,China,ISOQual,6.2.4,ISO 9001 quality certificates/bn PPP$ GDP,24,31.25689799,11.98589322,,0,,,2019
CHN,China,c_HiTechManufIND2,6.2.5,"High-tech manufacturing, %",14,63.06136046,48.51869322,,0,,S,2018
CHN,China,SP63,6.3.,Knowledge diffusion,9,52.89439292,,0,,,S,
CHN,China,IntelPropRec,6.3.1,"Intellectual property receipts, % total trade",36,6.930987559,0.225283402,,0,,S,2019
CHN,China,c_EcComplexity,6.3.2,Production and export complexity,18,74.89129429,1.3409,,0,,S,2018
CHN,China,c_HTExpHKG,6.3.3,"High-tech exports, % total trade",1,100,27.81177692,,0,S,S,2019
CHN,China,ICTServExp,6.3.4,"ICT services exports, % total trade",53,17.77203784,2.089898703,,0,,,2019
CHN,China,P7,7,Creative outputs,14,46.50830019,,0,,,S,
CHN,China,SP71,7.1.,Intangible assets,2,70.89857933,,0,,S,S,
CHN,China,TradmkOrig,7.1.1,Trademarks by origin/bn PPP$ GDP,1,100,324.13354,,0,S,S,2019
CHN,China,BrandVal,7.1.2,"Global brand value, top 5,000, % GDP",16,38.41541976,118.0010886,,0,,S,2020
CHN,China,IndustDes,7.1.3,Industrial designs by origin/bn PPP$ GDP,1,100,29.571705,,0,S,S,2019
CHN,China,ICTOrgMod,7.1.4,ICTs and organizational model creation†,46,59.7296079,4.583776474,,0,,,2018
CHN,China,SP72,7.2.,Creative goods and services,11,39.96621283,,0,,,S,
CHN,China,CultServExp,7.2.1,"Cultural and creative services exports, % total trade",46,15.46456269,0.548183504,,0,,,2019
CHN,China,NatFeatFilm,7.2.2,National feature films/mn pop. 15–69,91,2.378416355,0.808851116,,0,W,,2017
CHN,China,EntMedia,7.2.3,Entertainment and media market/th pop. 15–69,37,10.38677748,0.3044897,,0,,S,2020
CHN,China,PrintMedia,7.2.4,"Printing and other media, % manufacturing",76,11.56752045,0.697990958,,0,W,,2018
CHN,China,CreaGoodExp,7.2.5,"Creative goods exports, % total trade",1,100,11.19908049,,0,S,S,2019
CHN,China,SP73,7.3.,Online creativity,125,4.269829261,,1,,,,
CHN,China,GenTLD,7.3.1,Generic top-level domains (TLDs)/th pop. 15–69,74,2.225816983,6.644088439,,0,,,2020
CHN,China,CCTLD,7.3.2,Country-code TLDs/th pop. 15–69,47,6.31384154,21.20998168,,0,,,2020
CHN,China,WikiEdit,7.3.3,Wikipedia edits/mn pop. 15–69,,,,,,,,
CHN,China,AppCrea,7.3.4,Mobile app creation/bn PPP$ GDP,,,,,,,,
COL,Colombia,Inputs,.1,Innovation Input Sub-index,58,43.95987515,,,,,,
COL,Colombia,Outputs,.2,Innovation Output Sub-index,75,19.47472041,,,,,,
COL,Colombia,Index,0,Global Innovation Index,67,31.71729778,,,,,,
COL,Colombia,P1,1,Institutions,56,66.2236113,,0,,,,
COL,Colombia,SP11,1.1.,Political environment,72,55.65377294,,0,,,,
COL,Colombia,PolStab,1.1.1,Political and operational stability*,89,62.50000011,2.5,,0,W,,2020
COL,Colombia,GovEff,1.1.2,Government effectiveness*,67,52.23065935,0.071223222,,0,,,2019
COL,Colombia,SP12,1.2.,Regulatory environment,70,63.82005596,,0,,,,
COL,Colombia,RegQua,1.2.1,Regulatory quality*,53,53.86606038,0.396612108,,0,,,2019
COL,Colombia,RuleOL,1.2.2,Rule of law*,86,35.7375958,-0.416928858,,0,,,2019
COL,Colombia,CostRedu,1.2.3,Cost of redudancy dismissal,65,82.83828382,16.66666667,,0,,,2019
COL,Colombia,SP13,1.3.,Business environment,36,79.197005,,0,,,,
COL,Colombia,EaseStartBus,1.3.1,Ease of starting a business*,74,87.02499,87.02499,,0,,,2019
COL,Colombia,EaseInsol,1.3.2,Ease of resolving insolvency*,30,71.36902,71.36902,,0,,S,2019
COL,Colombia,P2,2,Human capital and research,78,28.43963111,,0,,,,
COL,Colombia,SP21,2.1.,Education,87,42.4073914,,0,,,,
COL,Colombia,ExpEdu,2.1.1,"Expenditure on education, % GDP",58,45.20260177,4.50103,,0,,,2019
COL,Colombia,GovFundPup,2.1.2,"Government funding/pupil, secondary, % GDP/cap",56,28.84246454,19.0546,,0,,,2019
COL,Colombia,SchLifeExp,2.1.3,"School life expectancy, years",62,57.48134901,14.51306,,0,,,2019
COL,Colombia,PISA,2.1.4,"PISA scales in reading, maths and science",62,29.15292661,405.5167841,,0,W,,2018
COL,Colombia,PupTeachR,2.1.5,"Pupil-teacher ratio, secondary",107,47.05337393,26.10928066,,0,W,W,2019
COL,Colombia,SP22,2.2.,Tertiary education,67,32.71853141,,0,,,,
COL,Colombia,TertEnrol,2.2.1,"Tertiary enrolment, % gross",55,38.12810348,54.97652,,0,,,2019
COL,Colombia,SciEngGrad,2.2.2,"Graduates in science and engineering, %",41,43.42708641,24.63013,,0,,,2019
COL,Colombia,TertMob,2.2.3,"Tertiary inbound mobility, %",106,0.482277274,0.19784,,0,W,W,2018
COL,Colombia,SP23,2.3.,Research and development (R&D),59,10.19297053,,0,,,,
COL,Colombia,ResPPop,2.3.1,"Researchers, FTE/mn pop.",91,0.895163082,88.0191,,1,W,W,2017
COL,Colombia,RDExp,2.3.2,"Gross expenditure on R&D, % GDP",82,5.443385708,0.280656092,,0,,,2019
COL,Colombia,RDCompExp,2.3.3,"Global corporate R&D investors, top 3, mn US$",41,0,0,,0,W,W,2020
COL,Colombia,QSRank,2.3.4,"QS university ranking, top 3*",35,34.43333333,34.43333333,,0,,,2020
COL,Colombia,P3,3,Infrastructure,57,44.89916852,,0,,,,
COL,Colombia,SP31,3.1.,Information and communication technologies (ICTs),61,68.29249887,,0,,,,
COL,Colombia,ICTAcc,3.1.1,ICT access*,74,60.90493031,6.090493031,,0,,,2019
COL,Colombia,ICTUse,3.1.2,ICT use*,82,48.89506518,4.889506518,,0,,,2019
COL,Colombia,GovOLServ,3.1.3,Government's online service*,49,76.47,0.7647,,0,,,2020
COL,Colombia,Epart,3.1.4,E-participation*,27,86.9,0.869,,0,,,2020
COL,Colombia,SP32,3.2.,General infrastructure,93,23.03141652,,0,,,,
COL,Colombia,ElecOut,3.2.1,"Electricity output, GWh/mn pop.",89,5.792466102,1610.5662,,0,,,2018
COL,Colombia,LogPerf,3.2.2,Logistics performance*,57,41.54631914,2.9416,,0,,,2018
COL,Colombia,GroCap,3.2.3,"Gross capital formation, % GDP",90,22.39344042,19.743,,0,,,2020
COL,Colombia,SP33,3.3.,Ecological sustainability,27,43.37359015,,0,,S,S,
COL,Colombia,GDPEner,3.3.1,GDP/unit of energy use,11,52.73906224,18.179001,,0,S,S,2018
COL,Colombia,EnvPerf,3.3.2,Environmental performance*,48,52.9,52.9,,0,,,2020
COL,Colombia,ISOEnv,3.3.3,ISO 14001 environmental certificates/bn PPP$ GDP,23,24.48170822,3.99254311,,0,S,,2019
COL,Colombia,P4,4,Market sophistication,42,50.83318927,,0,,,,
COL,Colombia,SP41,4.1.,Credit,32,50.41140158,,0,,,S,
COL,Colombia,EaseCred,4.1.1,Ease of getting credit*,10,90,90,,0,S,S,2019
COL,Colombia,DomCred2Priv,4.1.2,"Domestic credit to private sector, % GDP",66,19.92210111,51.47449273,,0,,,2019
COL,Colombia,MicroLoan,4.1.3,"Microfinance gross loans, % GDP",15,32.21280568,1.820815286,,0,S,,2018
COL,Colombia,SP42,4.2.,Investment,90,24.10363227,,0,,,,
COL,Colombia,EaseProtInv,4.2.1,Ease of protecting minority investors*,13,80,80,,0,S,S,2019
COL,Colombia,MarkCap,4.2.2,"Market capitalization, % GDP",41,12.42423856,36.96118926,,0,,,2019
COL,Colombia,r_VenCapDeal,4.2.3,"Venture capital investors, deals/bn PPP$ GDP",84,0.789001956,0.006299013,,0,W,,2020
COL,Colombia,c_VenCapDeal,4.2.4,"Venture capital recipients, deals/bn PPP$ GDP",72,3.20128857,0.010332486,,0,W,,2020
