Country Name,Country Code,Series Name,Series Code,2018 [YR2018]
Gabon,GAB,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.091861
"Gambia, The",GMB,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,73
"Gambia, The",GMB,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.805326
"Gambia, The",GMB,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,142
"Gambia, The",GMB,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.205325
"Gambia, The",GMB,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,87
"Gambia, The",GMB,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.705325
"Gambia, The",GMB,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,141
"Gambia, The",GMB,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.076923
"Gambia, The",GMB,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,131
"Gambia, The",GMB,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.705325
"Gambia, The",GMB,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,127
"Gambia, The",GMB,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,84
"Gambia, The",GMB,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,153
"Gambia, The",GMB,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.401189
"Gambia, The",GMB,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.111041
"Gambia, The",GMB,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.691337
"Gambia, The",GMB,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,43.7674062079487
"Gambia, The",GMB,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,155
"Gambia, The",GMB,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,1.818935
Georgia,GEO,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,139
Georgia,GEO,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.25668
Georgia,GEO,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,132
Georgia,GEO,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.25668
Georgia,GEO,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,124
Georgia,GEO,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.375546
Georgia,GEO,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,95
Georgia,GEO,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.423617
Georgia,GEO,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,105
Georgia,GEO,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.945344
Georgia,GEO,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,119
Georgia,GEO,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,84
Georgia,GEO,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,146
Georgia,GEO,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.442824
Georgia,GEO,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.193391
Georgia,GEO,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.692257
Georgia,GEO,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,45.0679131042117
Georgia,GEO,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,102
Georgia,GEO,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.382213
Germany,DEU,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,2
Germany,DEU,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,4.239401
Germany,DEU,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,1
Germany,DEU,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,4.31065
Germany,DEU,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,4
Germany,DEU,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.858998
Germany,DEU,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,1
Germany,DEU,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,4.092256
Germany,DEU,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,3
Germany,DEU,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,4.392114
Germany,DEU,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,1
Germany,DEU,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,1
Germany,DEU,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,1
Germany,DEU,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,4.201444
Germany,DEU,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,4.155037
Germany,DEU,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,4.247851
Germany,DEU,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,100
Germany,DEU,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,1
Germany,DEU,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,4.374447
Ghana,GHA,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,106
Ghana,GHA,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.57094
Ghana,GHA,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,95
Ghana,GHA,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.506604
Ghana,GHA,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,109
Ghana,GHA,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.533799
Ghana,GHA,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,92
Ghana,GHA,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.452214
Ghana,GHA,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,115
Ghana,GHA,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.87094
Ghana,GHA,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,106
Ghana,GHA,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,65
Ghana,GHA,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,138
Ghana,GHA,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.565348
Ghana,GHA,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.285594
Ghana,GHA,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.845102
Ghana,GHA,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,48.895061103677
Ghana,GHA,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,90
Ghana,GHA,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.44289
Greece,GRC,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,45
Greece,GRC,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,3.175104
Greece,GRC,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,48
Greece,GRC,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,3.055823
Greece,GRC,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,35
Greece,GRC,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.303071
Greece,GRC,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,47
Greece,GRC,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.839182
Greece,GRC,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,42
Greece,GRC,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.662264
Greece,GRC,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,42
Greece,GRC,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,34
Greece,GRC,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,51
Greece,GRC,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,3.204561
Greece,GRC,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,3.043642
Greece,GRC,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,3.36548
Greece,GRC,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,68.8614575172953
Greece,GRC,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,38
Greece,GRC,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,3.172495
Guatemala,GTM,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,122
Guatemala,GTM,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.415524
Guatemala,GTM,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,136
Guatemala,GTM,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.248857
Guatemala,GTM,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,130
Guatemala,GTM,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.332191
Guatemala,GTM,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,132
Guatemala,GTM,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.157708
Guatemala,GTM,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,88
Guatemala,GTM,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.111029
Guatemala,GTM,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,125
Guatemala,GTM,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,93
Guatemala,GTM,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,143
Guatemala,GTM,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.414617
Guatemala,GTM,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,2.223334
Guatemala,GTM,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.6059
Guatemala,GTM,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,44.1868419375757
Guatemala,GTM,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,122
Guatemala,GTM,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.19619
Guinea,GIN,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,91
Guinea,GIN,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.697016
Guinea,GIN,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,152
Guinea,GIN,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.072016
Guinea,GIN,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,132
Guinea,GIN,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.322016
Guinea,GIN,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,93
Guinea,GIN,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.447016
Guinea,GIN,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,160
Guinea,GIN,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.03689
Guinea,GIN,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,145
Guinea,GIN,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,126
Guinea,GIN,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,159
Guinea,GIN,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.200858
Guinea,GIN,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,1.989779
Guinea,GIN,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,2.411937
Guinea,GIN,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,37.5098861638686
Guinea,GIN,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,160
Guinea,GIN,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,1.555556
Guinea-Bissau,GNB,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,80
Guinea-Bissau,GNB,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.784091
Guinea-Bissau,GNB,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,126
Guinea-Bissau,GNB,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.284091
Guinea-Bissau,GNB,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,108
Guinea-Bissau,GNB,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.534091
Guinea-Bissau,GNB,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,144
Guinea-Bissau,GNB,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.007955
Guinea-Bissau,GNB,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,116
Guinea-Bissau,GNB,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.856331
Guinea-Bissau,GNB,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,129
Guinea-Bissau,GNB,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,86
