2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Country Name,Country Code,Indicator Name,Indicator Code,
0.912041187286377,,,,,,,0.9185,0.914669215679169,,0.916523039340973,Bulgaria,BGR,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.801100254058838,,,,,,,0.8175,0.815316259860992,,0.818918943405151,Bulgaria,BGR,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
4.90905475616455,,,,,,,6.5,6.73795223236084,,7.01878643035889,Burkina Faso,BFA,Expected Years of School,HD.HCI.EYRS,
4.61725616455078,,,,,,,6.44,6.69690465927124,,7.00442409515381,Burkina Faso,BFA,"Expected Years of School, Female",HD.HCI.EYRS.FE,
5.19228363037109,,,,,,,6.57,6.77939701080322,,7.03415393829346,Burkina Faso,BFA,"Expected Years of School, Male",HD.HCI.EYRS.MA,
0.652850270271301,,,,,,,0.727,0.789132714271545,,0.750995874404907,Burkina Faso,BFA,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
0.674724459648132,,,,,,,,0.805706918239594,,0.779982089996338,Burkina Faso,BFA,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
0.631805539131165,,,,,,,,0.77303010225296,,0.723161339759827,Burkina Faso,BFA,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
401.7470703125,,,,,,,404,403.654327392578,,403.654327392578,Burkina Faso,BFA,Harmonized Test Scores,HD.HCI.HLOS,
396.973419189453,,,,,,,400,400.367553710938,,400.367553710938,Burkina Faso,BFA,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
408.674377441406,,,,,,,407,407.0654296875,,407.0654296875,Burkina Faso,BFA,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
0.319721281528473,,,,,,,0.369,0.378283977508545,,0.383691936731339,Burkina Faso,BFA,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
0.3183673620224,,,,,,,0.36,0.381130397319794,,0.387948900461197,Burkina Faso,BFA,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
0.307690441608429,,,,,,,0.343,0.361106306314468,,0.366868555545807,Burkina Faso,BFA,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
0.3291095495224,,,,,,,0.375,0.399535268545151,,0.406835317611694,Burkina Faso,BFA,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
0.309756547212601,,,,,,,0.352,0.359107047319412,,0.363230735063553,Burkina Faso,BFA,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
0.321265786886215,,,,,,,0.354,0.375307559967041,,0.379403978586197,Burkina Faso,BFA,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
0.309936791658401,,,,,,,0.335,0.354211509227753,,0.35717299580574,Burkina Faso,BFA,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
0.332550436258316,,,,,,,0.37,0.394724458456039,,0.399373054504394,Burkina Faso,BFA,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
0.329654186964035,,,,,,,0.385,0.395577728748321,,0.401694387197495,Burkina Faso,BFA,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
3.15551733970642,,,,,,,4.2,4.35168552398682,,4.53306150436401,Burkina Faso,BFA,Learning-Adjusted Years of School,HD.HCI.LAYS,
2.93268465995789,,,,,,,4.13,4.28995752334595,,4.48695087432861,Burkina Faso,BFA,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
3.39512515068054,,,,,,,4.28,4.41545295715332,,4.58137702941895,Burkina Faso,BFA,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.885610103607178,,,,,,,0.9188,0.920406699180603,,0.923583388328552,Burkina Faso,BFA,Probability of Survival to Age 5,HD.HCI.MORT,
0.890479028224945,,,,,,,0.9231,0.924828410148621,,0.928006649017334,Burkina Faso,BFA,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.881066918373108,,,,,,,0.9147,0.916222095489502,,0.919360160827637,Burkina Faso,BFA,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.720978140830994,,,,,,,0.7526,0.752631902694702,,0.761370539665222,Burkina Faso,BFA,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.734174072742462,,,,,,,0.7673,0.767240107059479,,0.776439130306244,Burkina Faso,BFA,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.703952670097351,,,,,,,0.7353,0.735316693782806,,0.743925452232361,Burkina Faso,BFA,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
6.41819477081299,,,,,,,7.51,7.95344543457031,,7.63557195663452,Burundi,BDI,Expected Years of School,HD.HCI.EYRS,
6.24042177200317,,,,,,,7.31,8.19182014465332,,7.9072437286377,Burundi,BDI,"Expected Years of School, Female",HD.HCI.EYRS.FE,
6.58961629867554,,,,,,,7.72,7.71615409851074,,7.36983346939087,Burundi,BDI,"Expected Years of School, Male",HD.HCI.EYRS.MA,
0.42365837097168,,,,,,,0.4405,0.440528512001038,,0.458000004291534,Burundi,BDI,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
0.46755850315094,,,,,,,0.476,0.475998222827911,,0.492362022399902,Burundi,BDI,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
0.381860792636871,,,,,,,0.4055,0.405529081821442,,0.42409360408783,Burundi,BDI,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
424.744842529297,,,,,,,423,422.747802734375,,422.747802734375,Burundi,BDI,Harmonized Test Scores,HD.HCI.HLOS,
419.417785644531,,,,,,,432,432.204376220703,,432.204376220703,Burundi,BDI,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
429.698638916016,,,,,,,415,414.955047607422,,414.955047607422,Burundi,BDI,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
0.342875510454178,,,,,,,0.38,0.38957479596138,,0.386170625686646,Burundi,BDI,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
0.346108317375183,,,,,,,0.387,0.406873166561127,,0.403796821832657,Burundi,BDI,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
0.331455200910568,,,,,,,0.366,0.383563369512558,,0.380173891782761,Burundi,BDI,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
0.360569089651108,,,,,,,0.407,0.428784370422363,,0.425673007965088,Burundi,BDI,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
0.329696118831635,,,,,,,0.358,0.368116080760956,,0.364378213882446,Burundi,BDI,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
0.339669853448868,,,,,,,0.374,0.373819798231125,,0.370230346918106,Burundi,BDI,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
0.323963016271591,,,,,,,0.351,0.350851953029633,,0.346654117107391,Burundi,BDI,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
0.356033205986023,,,,,,,0.396,0.395465612411499,,0.391994088888168,Burundi,BDI,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
0.356132477521896,,,,,,,0.401,0.409240275621414,,0.405884236097336,Burundi,BDI,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
4.3617525100708,,,,,,,5.08,5.37968254089355,,5.16467428207397,Burundi,BDI,Learning-Adjusted Years of School,HD.HCI.LAYS,
4.1877498626709,,,,,,,5.06,5.66486501693726,,5.46807241439819,Burundi,BDI,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
4.53047847747803,,,,,,,5.12,5.122971534729,,4.89303970336914,Burundi,BDI,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.909279823303223,,,,,,,0.9388,0.939022779464722,,0.941543161869049,Burundi,BDI,Probability of Survival to Age 5,HD.HCI.MORT,
0.915480494499207,,,,,,,0.9437,0.944046556949615,,0.946466445922852,Burundi,BDI,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.903430342674255,,,,,,,0.9343,0.93425464630127,,0.936926960945129,Burundi,BDI,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.680490136146545,,,,,,,0.7142,0.71462607383728,,0.722941100597382,Burundi,BDI,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.707745313644409,,,,,,,0.7427,0.742643415927887,,0.751087248325348,Burundi,BDI,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.652335047721863,,,,,,,0.6852,0.685258328914642,,0.693440496921539,Burundi,BDI,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
,,,,,,,,,,,Cabo Verde,CPV,Expected Years of School,HD.HCI.EYRS,
,,,,,,,,,,,Cabo Verde,CPV,"Expected Years of School, Female",HD.HCI.EYRS.FE,
,,,,,,,,,,,Cabo Verde,CPV,"Expected Years of School, Male",HD.HCI.EYRS.MA,
,,,,,,,,,,,Cabo Verde,CPV,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
,,,,,,,,,,,Cabo Verde,CPV,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
,,,,,,,,,,,Cabo Verde,CPV,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
,,,,,,,,,,,Cabo Verde,CPV,Harmonized Test Scores,HD.HCI.HLOS,
,,,,,,,,,,,Cabo Verde,CPV,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
,,,,,,,,,,,Cabo Verde,CPV,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
,,,,,,,,,,,Cabo Verde,CPV,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
,,,,,,,,,,,Cabo Verde,CPV,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
,,,,,,,,,,,Cabo Verde,CPV,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
,,,,,,,,,,,Cabo Verde,CPV,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
,,,,,,,,,,,Cabo Verde,CPV,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
,,,,,,,,,,,Cabo Verde,CPV,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
,,,,,,,,,,,Cabo Verde,CPV,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
,,,,,,,,,,,Cabo Verde,CPV,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
,,,,,,,,,,,Cabo Verde,CPV,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
,,,,,,,,,,,Cabo Verde,CPV,Learning-Adjusted Years of School,HD.HCI.LAYS,
,,,,,,,,,,,Cabo Verde,CPV,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
,,,,,,,,,,,Cabo Verde,CPV,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
,,,,,,,,,,,Cabo Verde,CPV,Probability of Survival to Age 5,HD.HCI.MORT,
,,,,,,,,,,,Cabo Verde,CPV,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
,,,,,,,,,,,Cabo Verde,CPV,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
,,,,,,,,,,,Cabo Verde,CPV,Survival Rate from Age 15-60,HD.HCI.AMRT,
,,,,,,,,,,,Cabo Verde,CPV,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
,,,,,,,,,,,Cabo Verde,CPV,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
9.56648254394531,,,,,,,9.55,9.48007678985596,,9.46578025817871,Cambodia,KHM,Expected Years of School,HD.HCI.EYRS,
9.47737312316895,,,,,,,9.7,9.63511943817139,,9.62228107452393,Cambodia,KHM,"Expected Years of School, Female",HD.HCI.EYRS.FE,
9.65532398223877,,,,,,,9.4,9.33687782287598,,9.31714916229248,Cambodia,KHM,"Expected Years of School, Male",HD.HCI.EYRS.MA,
0.604982137680054,,,,,,,0.6756,0.675509214401245,,0.675509214401245,Cambodia,KHM,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
0.626136779785156,,,,,,,0.6812,0.681266665458679,,0.681266665458679,Cambodia,KHM,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
0.584538221359253,,,,,,,0.6702,0.66995370388031,,0.66995370388031,Cambodia,KHM,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
,,,,,,,452,451.889587402344,,451.889587402344,Cambodia,KHM,Harmonized Test Scores,HD.HCI.HLOS,
,,,,,,,,,,,Cambodia,KHM,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
,,,,,,,,,,,Cambodia,KHM,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
,,,,,,,0.493,0.490684866905212,,0.491589874029159,Cambodia,KHM,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
,,,,,,,,,,,Cambodia,KHM,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
,,,,,,,,,,,Cambodia,KHM,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
,,,,,,,,,,,Cambodia,KHM,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
,,,,,,,0.473,0.471099495887756,,0.471260070800781,Cambodia,KHM,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
,,,,,,,,,,,Cambodia,KHM,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
,,,,,,,,,,,Cambodia,KHM,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
,,,,,,,,,,,Cambodia,KHM,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
,,,,,,,0.507,0.505983293056488,,0.506987154483795,Cambodia,KHM,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
,,,,,,,6.9,6.85431671142578,,6.84398031234741,Cambodia,KHM,Learning-Adjusted Years of School,HD.HCI.LAYS,
,,,,,,,,,,,Cambodia,KHM,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
,,,,,,,,,,,Cambodia,KHM,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.955714166164398,,,,,,,0.9708,0.970843374729156,,0.972004652023315,Cambodia,KHM,Probability of Survival to Age 5,HD.HCI.MORT,
0.960543274879456,,,,,,,0.9743,0.974326908588409,,0.975346207618713,Cambodia,KHM,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.951153755187988,,,,,,,0.9675,0.967502295970917,,0.968819200992584,Cambodia,KHM,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.807487666606903,,,,,,,0.8332,0.83320564031601,,0.837721884250641,Cambodia,KHM,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.835511565208435,,,,,,,0.8655,0.865431666374207,,0.869816958904266,Cambodia,KHM,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.775262236595154,,,,,,,0.7978,0.797379553318024,,0.802678167819977,Cambodia,KHM,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
7.55061960220337,,,,,,,9.07,8.72486114501953,,8.72147846221924,Cameroon,CMR,Expected Years of School,HD.HCI.EYRS,
7.04897403717041,,,,,,,8.65,8.31559658050537,,8.3124885559082,Cameroon,CMR,"Expected Years of School, Female",HD.HCI.EYRS.FE,
8.04677295684814,,,,,,,9.47,9.12841033935547,,9.12474918365479,Cameroon,CMR,"Expected Years of School, Male",HD.HCI.EYRS.MA,
0.674000859260559,,,,,,,0.683,0.682966411113739,,0.710999965667725,Cameroon,CMR,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
0.69801127910614,,,,,,,0.7019,0.701941132545471,,0.728296875953674,Cameroon,CMR,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
0.648772358894348,,,,,,,0.6651,0.66512531042099,,0.694736480712891,Cameroon,CMR,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
451.2373046875,,,,,,,379,378.868835449219,,378.868835449219,Cameroon,CMR,Harmonized Test Scores,HD.HCI.HLOS,
453.575744628906,,,,,,,383,382.799499511719,,382.799499511719,Cameroon,CMR,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
449.399353027344,,,,,,,376,375.562866210938,,375.562866210938,Cameroon,CMR,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
0.379782944917679,,,,,,,0.394,0.393320679664612,,0.397401511669159,Cameroon,CMR,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
0.37613445520401,,,,,,,0.393,0.393087118864059,,0.39703580737114,Cameroon,CMR,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
0.35878849029541,,,,,,,0.368,0.371773183345795,,0.374868869781494,Cameroon,CMR,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
0.393188506364822,,,,,,,0.418,0.414456635713577,,0.419209152460098,Cameroon,CMR,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
0.363620281219482,,,,,,,0.369,0.373441994190216,,0.376647859811783,Cameroon,CMR,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
0.383415877819061,,,,,,,0.395,0.393718183040619,,0.397932469844818,Cameroon,CMR,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
0.364353686571121,,,,,,,0.369,0.371031165122986,,0.37415799498558,Cameroon,CMR,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
0.402528613805771,,,,,,,0.421,0.416460037231445,,0.421629875898361,Cameroon,CMR,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
0.395385026931763,,,,,,,0.418,0.412758857011795,,0.417586892843247,Cameroon,CMR,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
5.45139408111572,,,,,,,5.5,5.28892469406128,,5.28687429428101,Cameroon,CMR,Learning-Adjusted Years of School,HD.HCI.LAYS,
5.11558961868286,,,,,,,5.3,5.09313011169434,,5.09122657775879,Cameroon,CMR,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
5.78594350814819,,,,,,,5.69,5.485267162323,,5.48306703567505,Cameroon,CMR,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.892831444740295,,,,,,,0.916,0.921007990837097,,0.923940002918243,Cameroon,CMR,Probability of Survival to Age 5,HD.HCI.MORT,
0.899416446685791,,,,,,,0.9217,0.926463842391968,,0.929256021976471,Cameroon,CMR,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.886546850204468,,,,,,,0.9105,0.915756583213806,,0.918819665908813,Cameroon,CMR,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.649567663669586,,,,,,,0.6709,0.696740686893463,,0.704236268997192,Cameroon,CMR,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.667028725147247,,,,,,,0.6826,0.714734375476837,,0.722602188587189,Cameroon,CMR,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.631782054901123,,,,,,,0.6591,0.678709030151367,,0.685906171798706,Cameroon,CMR,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
13.1215219497681,,,,,,,13.67,13.7220153808594,,13.7220153808594,Canada,CAN,Expected Years of School,HD.HCI.EYRS,
13.1168613433838,,,,,,,13.66,13.709587097168,,13.709587097168,Canada,CAN,"Expected Years of School, Female",HD.HCI.EYRS.FE,
13.1260242462158,,,,,,,13.68,13.7338047027588,,13.7338047027588,Canada,CAN,"Expected Years of School, Male",HD.HCI.EYRS.MA,
,,,,,,,,,,,Canada,CAN,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
,,,,,,,,,,,Canada,CAN,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
,,,,,,,,,,,Canada,CAN,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
544.30908203125,,,,,,,537,536.755493164063,,533.997985839844,Canada,CAN,Harmonized Test Scores,HD.HCI.HLOS,
547.162048339844,,,,,,,539,539.057861328125,,538.541870117188,Canada,CAN,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
541.493408203125,,,,,,,535,534.535888671875,,529.524780273438,Canada,CAN,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
0.774103760719299,,,,,,,0.799,0.800089955329895,,0.797520101070404,Canada,CAN,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
0.786082327365875,,,,,,,0.808,0.810381829738617,,0.81040757894516,Canada,CAN,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
0.780910015106201,,,,,,,0.8,0.801600575447083,,0.800932168960571,Canada,CAN,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
0.791290044784546,,,,,,,0.817,0.819031834602356,,0.819453477859497,Canada,CAN,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
0.769612729549408,,,,,,,0.791,0.791840016841888,,0.789545595645905,Canada,CAN,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
0.762514710426331,,,,,,,0.79,0.790175378322601,,0.785041689872742,Canada,CAN,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
0.757110714912415,,,,,,,0.78,0.780147850513458,,0.77566796541214,Canada,CAN,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
0.767898976802826,,,,,,,0.799,0.800194919109344,,0.794975936412811,Canada,CAN,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
0.778725802898407,,,,,,,0.807,0.807880580425262,,0.805555999279022,Canada,CAN,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
11.4274616241455,,,,,,,11.74,11.7845878601074,,11.724045753479,Canada,CAN,Learning-Adjusted Years of School,HD.HCI.LAYS,
11.4832773208618,,,,,,,11.78,11.8244171142578,,11.8130989074707,Canada,CAN,"Learning-Adjusted Years of School, Female",HD.HCI.LAYS.FE,
11.3722486495972,,,,,,,11.7,11.7459392547607,,11.6358242034912,Canada,CAN,"Learning-Adjusted Years of School, Male",HD.HCI.LAYS.MA,
0.994350671768188,,,,,,,0.9949,0.99491673707962,,0.995026648044586,Canada,CAN,Probability of Survival to Age 5,HD.HCI.MORT,
0.994807839393616,,,,,,,0.9953,0.995293617248535,,0.995399236679077,Canada,CAN,"Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,
0.993915438652039,,,,,,,0.9945,0.994559049606323,,0.994675755500793,Canada,CAN,"Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,
0.931708097457886,,,,,,,0.9408,0.937650263309479,,0.939972162246704,Canada,CAN,Survival Rate from Age 15-60,HD.HCI.AMRT,
0.947686433792114,,,,,,,0.9531,0.951768457889557,,0.953041434288025,Canada,CAN,"Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,
0.916038334369659,,,,,,,0.9287,0.923836290836334,,0.927166283130646,Canada,CAN,"Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,
,,,,,,,,,,,Cayman Islands,CYM,Expected Years of School,HD.HCI.EYRS,
,,,,,,,,,,,Cayman Islands,CYM,"Expected Years of School, Female",HD.HCI.EYRS.FE,
,,,,,,,,,,,Cayman Islands,CYM,"Expected Years of School, Male",HD.HCI.EYRS.MA,
,,,,,,,,,,,Cayman Islands,CYM,Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,
,,,,,,,,,,,Cayman Islands,CYM,"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,
,,,,,,,,,,,Cayman Islands,CYM,"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,
,,,,,,,,,,,Cayman Islands,CYM,Harmonized Test Scores,HD.HCI.HLOS,
,,,,,,,,,,,Cayman Islands,CYM,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,
,,,,,,,,,,,Cayman Islands,CYM,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,
,,,,,,,,,,,Cayman Islands,CYM,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,
,,,,,,,,,,,Cayman Islands,CYM,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,
,,,,,,,,,,,Cayman Islands,CYM,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.FE,
,,,,,,,,,,,Cayman Islands,CYM,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.FE,
,,,,,,,,,,,Cayman Islands,CYM,"Human Capital Index (HCI), Lower Bound (scale 0-1)",HD.HCI.OVRL.LB,
,,,,,,,,,,,Cayman Islands,CYM,"Human Capital Index (HCI), Male (scale 0-1)",HD.HCI.OVRL.MA,
,,,,,,,,,,,Cayman Islands,CYM,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",HD.HCI.OVRL.LB.MA,
,,,,,,,,,,,Cayman Islands,CYM,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",HD.HCI.OVRL.UB.MA,
,,,,,,,,,,,Cayman Islands,CYM,"Human Capital Index (HCI), Upper Bound (scale 0-1)",HD.HCI.OVRL.UB,
