country_code,country_name,wb_income,wb_region,skill_group_id,skill_group_category,skill_group_name,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,net_per_10K_2019,,data_country,data_year
et,Ethiopia,Low income,Sub-Saharan Africa ,10369,Specialized Industry Skills,Pharmaceutics,0,-6.78,-135.55,-105.68,-124.99,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,50370,Tech Skills,Computer Networking,-63.68,-181.95,-195.3,-137.1,-124.68,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,314,Specialized Industry Skills,Telecommunications,157.95,-168.64,-206.03,-58.36,-122.39,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,50061,Disruptive Tech Skills,Data Science,-71.71,-104.51,-166.93,-123.39,-116.34,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,43756,Specialized Industry Skills,Personal Coaching,21.17,-170.07,-79.04,-204.75,-105.83,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,634,Specialized Industry Skills,Architecture,52.91,114.13,-126.61,-44.62,-99.36,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,2186,Business Skills,Manufacturing Operations,181.33,-44.66,-75.51,-38.27,-96.51,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,613,Business Skills,Procurement,85.7,-111.04,-89.93,18.14,-94.89,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,5587,Specialized Industry Skills,Earth Science,120.78,-132.01,-222.56,-198.77,-93.62,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,976,Business Skills,Capital Markets,107.7,26.18,-111.41,-106.81,-84.09,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,1530,Specialized Industry Skills,Higher Education,-65.6,-62.89,-120.01,-207.52,-78.54,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,9985,Specialized Industry Skills,Construction Engineering,86.1,0,-71.92,-82.22,-76.66,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,7218,Specialized Industry Skills,Family Medicine,19.33,15.49,-103.47,-173.54,-75.17,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,2247,Specialized Industry Skills,Foreign Languages,129.51,13.33,-35.88,-102.06,-72.73,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,635,Business Skills,Economics,222.3,-124.45,-189.27,-134.21,-69.69,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,1724,Specialized Industry Skills,Public Health,-122.64,-51.34,-178.29,-135.31,-68.64,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,7462,Specialized Industry Skills,Nonprofit Management,-90.72,-93.59,-152.39,-173.6,-68.27,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,44,Specialized Industry Skills,Recruiting,381.88,-107.84,-291.38,-36.14,-65.41,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,12666,Specialized Industry Skills,Teaching,-58,-71.47,-77.05,-153.2,-62.8,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,68,Tech Skills,Technical Support,-163.63,-128.01,-236.72,-137.47,-59.55,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,256,Soft Skills,Negotiation,100.29,-95.75,-148.69,-87.87,-54.87,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,2269,Business Skills,Project Management,16.38,-60.53,-98.71,-89.18,-54.83,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,2130,Tech Skills,Software Development Life Cycle (SDLC),-263.18,-182.04,-439.71,-205.4,-53.88,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,921,Soft Skills,Teamwork,191.75,12.38,-46.15,41.38,-52.87,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,441,Business Skills,Management Consulting,-24.85,-75.42,-202.67,-79.07,-52.04,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,2597,Business Skills,Business Management,141.26,-5.88,-56.64,-59.63,-50.9,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,26209,Tech Skills,Digital Literacy,168.01,64.36,-15.73,-45.71,-50.61,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,45513,Business Skills,Employee Learning & Development,274.49,-34.19,-98.42,-102.96,-50.6,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,311,Business Skills,Auditing,17.77,32.03,-10.89,-77.79,-47.65,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,207,Tech Skills,Graphic Design,266.13,-57.46,-44.99,-60.43,-46.58,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,20023,Business Skills,Management Accounting,6.01,-31.98,-73.65,-63.75,-45.5,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,666,Business Skills,Product Marketing,84.6,-72.62,-82.94,-96.13,-45.26,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,344,Business Skills,Administrative Assistance,0,-19.64,-75.8,-60.54,-42.73,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,176,Specialized Industry Skills,Research,114.15,32.02,-52.45,-95.05,-42.47,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,69,Business Skills,Advertising,26.61,-142.92,-34.94,16.06,-41.79,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,17168,Specialized Industry Skills,Water Engineering,143.22,37.46,-88.61,-54.32,-40.96,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,1774,Specialized Industry Skills,Public Policy,-40.72,-122.69,-109.99,-182.69,-37.78,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,482,Specialized Industry Skills,Event Planning,60.47,-51.84,-37.63,-107.07,-33.18,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,4271,Specialized Industry Skills,Environmental Science,116.02,-121.09,-160.25,-236.85,-20.26,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,1432,Business Skills,Financial Accounting,58.67,38.01,-14.46,-57.16,-20.08,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,154,Soft Skills,Leadership,226.33,129.84,0,-46.64,-19.77,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,86,Soft Skills,Writing,-120.36,-149.13,-151.46,-134.6,-17.07,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,49,Business Skills,Human Resources (HR),52.03,-91.96,-79.76,-203.96,-13.52,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,2060,Business Skills,People Management,83.53,-272.54,-243.23,91.63,-11.66,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,135,Soft Skills,Communication,11.04,115.54,-13.19,-40.7,-10.03,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,3104,Specialized Industry Skills,International Law,-6.19,-51.4,-169.16,-305.71,-8.82,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,75,Specialized Industry Skills,Editing,-56.32,-35.02,-174.43,-220.88,-8.73,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,158,Business Skills,Product Development,339.73,21.78,-102.76,-11.38,-5.16,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,1225,Business Skills,Sales Operations,11.34,-99.7,-134.55,-79.42,0,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,1735,Business Skills,Entrepreneurship,29.96,-94.22,-199.7,-151.62,0,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,2917,Specialized Industry Skills,Public Safety,78.69,135.83,-181.66,-183.06,0,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,1379,Business Skills,Inside Sales,63.83,-48.41,-110.4,-71.89,7.23,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,354,Specialized Industry Skills,Politics,-42.12,-160.52,-189.14,-249.5,19.34,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,332,Specialized Industry Skills,Volunteer Management,-152.73,-60.04,-293.4,-245.81,19.58,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,28976,Specialized Industry Skills,Food Service Operations,116.91,105.72,-31.22,-227.63,21.19,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,785,Business Skills,Corporate Communications,-11.79,-179.78,-346.43,-271.57,39.36,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,559,Tech Skills,Social Media,104.78,240.19,-33.51,0,40.82,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,5785,Specialized Industry Skills,Environmental Consulting,83.68,-155.55,-101.64,-212.55,47.45,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,1836,Business Skills,Digital Marketing,265.29,-76.78,-243.67,-104.44,51.12,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,994,Specialized Industry Skills,Social Services,-132.96,-36.03,-360.41,-188.68,56.36,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,172,Specialized Industry Skills,Law,14.37,31.45,8.64,-160.03,77.74,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,1838,Specialized Industry Skills,Utilities,-55.87,105.75,-72.5,17.19,78.94,,,
et,Ethiopia,Low income,Sub-Saharan Africa ,133,Specialized Industry Skills,Retail,399.92,26.88,46.72,-81.61,95.24,,,
fj,Fiji,Upper middle income,East Asia & Pacific,311,Business Skills,Auditing,-305.94,-362.54,-221.29,-281.03,-397.71,,,
fj,Fiji,Upper middle income,East Asia & Pacific,1432,Business Skills,Financial Accounting,-154.93,-263.69,-151.74,-258.49,-264.2,,,
fj,Fiji,Upper middle income,East Asia & Pacific,68,Tech Skills,Technical Support,-122.29,-62.34,-150.17,-232.6,-251.34,,,
fj,Fiji,Upper middle income,East Asia & Pacific,976,Business Skills,Capital Markets,93.95,-157.11,-7.44,-189.6,-185.5,,,
fj,Fiji,Upper middle income,East Asia & Pacific,25120,Tech Skills,Data Storage Technologies,-132.92,-284.36,-267.38,-276.65,-181.91,,,
fj,Fiji,Upper middle income,East Asia & Pacific,236,Tech Skills,System Administration,-131.59,-75.04,-137.53,-125.88,-181.01,,,
fj,Fiji,Upper middle income,East Asia & Pacific,482,Specialized Industry Skills,Event Planning,56.62,-88.72,-78.75,-100.36,-177.65,,,
fj,Fiji,Upper middle income,East Asia & Pacific,2263,Soft Skills,Time Management,-133.19,-55.15,-174.63,-157.28,-174.13,,,
fj,Fiji,Upper middle income,East Asia & Pacific,50061,Disruptive Tech Skills,Data Science,-212.88,-129.92,-71.86,-230.59,-169.61,,,
fj,Fiji,Upper middle income,East Asia & Pacific,921,Soft Skills,Teamwork,-55.09,-116.5,-144.73,-118.01,-167.62,,,
fj,Fiji,Upper middle income,East Asia & Pacific,50370,Tech Skills,Computer Networking,-222.6,-178.07,-199.5,-178.28,-163.01,,,
fj,Fiji,Upper middle income,East Asia & Pacific,20023,Business Skills,Management Accounting,-28.71,-170.01,-121.9,-200.01,-158.62,,,
fj,Fiji,Upper middle income,East Asia & Pacific,2186,Business Skills,Manufacturing Operations,-30.89,-112.29,-99.69,-103.93,-151.54,,,
fj,Fiji,Upper middle income,East Asia & Pacific,3252,Specialized Industry Skills,Travel Management,215.29,-163.14,-160.54,-129.76,-150.27,,,
fj,Fiji,Upper middle income,East Asia & Pacific,9985,Specialized Industry Skills,Construction Engineering,0,0,-103.63,-215.07,-146.57,,,
fj,Fiji,Upper middle income,East Asia & Pacific,207,Tech Skills,Graphic Design,45.53,47.8,-132.07,9.27,-143.7,,,
fj,Fiji,Upper middle income,East Asia & Pacific,86,Soft Skills,Writing,-92.45,-17.43,-47.85,-30.09,-143.02,,,
fj,Fiji,Upper middle income,East Asia & Pacific,1225,Business Skills,Sales Operations,59.46,24.15,-105.41,-162.19,-133.95,,,
fj,Fiji,Upper middle income,East Asia & Pacific,2269,Business Skills,Project Management,17.75,-109.24,-85.04,-157.82,-131.83,,,
fj,Fiji,Upper middle income,East Asia & Pacific,1802,Specialized Industry Skills,Hospitality Industry,171.41,-198.74,-79.96,-92.13,-131.29,,,
fj,Fiji,Upper middle income,East Asia & Pacific,4271,Specialized Industry Skills,Environmental Science,102.89,-173.83,-89.57,-226.27,-131,,,
fj,Fiji,Upper middle income,East Asia & Pacific,26209,Tech Skills,Digital Literacy,11.15,-42.51,-78.71,-93.6,-124.71,,,
fj,Fiji,Upper middle income,East Asia & Pacific,1530,Specialized Industry Skills,Higher Education,-68.84,-210.08,-90.31,-219.29,-118.22,,,
fj,Fiji,Upper middle income,East Asia & Pacific,154,Soft Skills,Leadership,53.26,-41.5,-55.66,-117.81,-115.45,,,
fj,Fiji,Upper middle income,East Asia & Pacific,559,Tech Skills,Social Media,20.49,-64.18,-4.06,-37.58,-113.57,,,
fj,Fiji,Upper middle income,East Asia & Pacific,441,Business Skills,Management Consulting,-23.2,-224.01,-62.02,-177.35,-104.9,,,
fj,Fiji,Upper middle income,East Asia & Pacific,613,Business Skills,Procurement,146.84,-176.22,-148.33,-51.1,-101.64,,,
fj,Fiji,Upper middle income,East Asia & Pacific,12666,Specialized Industry Skills,Teaching,19.7,-78.65,-85.43,-91.35,-100.63,,,
fj,Fiji,Upper middle income,East Asia & Pacific,2597,Business Skills,Business Management,18.46,-85.57,-78.73,-96.49,-97.28,,,
fj,Fiji,Upper middle income,East Asia & Pacific,135,Soft Skills,Communication,42.45,-48.18,-36.4,-105.52,-95.49,,,
fj,Fiji,Upper middle income,East Asia & Pacific,1379,Business Skills,Inside Sales,125.03,-125.48,-149.63,-175.17,-91.43,,,
fj,Fiji,Upper middle income,East Asia & Pacific,2247,Specialized Industry Skills,Foreign Languages,33.81,5.56,-40.81,-54.03,-87.8,,,
fj,Fiji,Upper middle income,East Asia & Pacific,176,Specialized Industry Skills,Research,25.84,-23.68,-59.49,-116.24,-86.24,,,
fj,Fiji,Upper middle income,East Asia & Pacific,133,Specialized Industry Skills,Retail,-52.16,-228.61,-255.19,-176.99,-73.78,,,
fj,Fiji,Upper middle income,East Asia & Pacific,1836,Business Skills,Digital Marketing,93.82,-60.99,-108.95,-218.32,-57.58,,,
fj,Fiji,Upper middle income,East Asia & Pacific,256,Soft Skills,Negotiation,167.62,-67.97,-75.03,-155.32,-46.56,,,
fj,Fiji,Upper middle income,East Asia & Pacific,1774,Specialized Industry Skills,Public Policy,17.29,-149.75,17.82,-163.77,-45.7,,,
fj,Fiji,Upper middle income,East Asia & Pacific,45513,Business Skills,Employee Learning & Development,21.45,-42.35,-77.23,-82.84,-41.62,,,
fj,Fiji,Upper middle income,East Asia & Pacific,28976,Specialized Industry Skills,Food Service Operations,303.72,-150.6,-102.74,-21.58,-39.29,,,
fj,Fiji,Upper middle income,East Asia & Pacific,785,Business Skills,Corporate Communications,-56.68,48.35,14.51,-220.49,-38.06,,,
fj,Fiji,Upper middle income,East Asia & Pacific,3104,Specialized Industry Skills,International Law,22.68,96.85,88.53,-84.67,-32.37,,,
fj,Fiji,Upper middle income,East Asia & Pacific,69,Business Skills,Advertising,-16.05,-213.71,-72.62,44.87,-20.21,,,
fj,Fiji,Upper middle income,East Asia & Pacific,49,Business Skills,Human Resources (HR),-111.03,-99.25,-36.3,-152.79,-6.09,,,
fj,Fiji,Upper middle income,East Asia & Pacific,354,Specialized Industry Skills,Politics,-121.33,209.64,0,-74.27,0,,,
fj,Fiji,Upper middle income,East Asia & Pacific,5785,Specialized Industry Skills,Environmental Consulting,253.7,-69.01,37.99,-144.14,11.3,,,
fj,Fiji,Upper middle income,East Asia & Pacific,666,Business Skills,Product Marketing,68.61,-154.37,-41.61,-131.75,12.36,,,
fj,Fiji,Upper middle income,East Asia & Pacific,7462,Specialized Industry Skills,Nonprofit Management,9.87,8.23,7.45,-197.91,46.29,,,
fi,Finland,High income,Europe & Central Asia,20194,Specialized Industry Skills,K-12 Education,-5.99,-24.67,20.25,0,-16.2,,,
fi,Finland,High income,Europe & Central Asia,1655,Specialized Industry Skills,Army,96.52,-28.08,15.08,13.91,-4.26,,,
fi,Finland,High income,Europe & Central Asia,343,Specialized Industry Skills,History,-55.1,-41.95,22.31,-20.29,-3.73,,,
fi,Finland,High income,Europe & Central Asia,395,Specialized Industry Skills,Theatre,-3.93,-18.69,-8.07,-19.72,0,,,
fi,Finland,High income,Europe & Central Asia,979,Specialized Industry Skills,Psychology,-47.97,-53.96,-32.37,47.67,2.37,,,
fi,Finland,High income,Europe & Central Asia,15663,Soft Skills,Active Learning,14.47,-6.59,-6.93,21.11,2.84,,,
fi,Finland,High income,Europe & Central Asia,781,Specialized Industry Skills,Journalism,-29.19,-70.11,-9.21,24.16,2.91,,,
fi,Finland,High income,Europe & Central Asia,27096,Soft Skills,Social Perceptiveness,-108.92,-103.46,-40.65,-50.25,5.62,,,
fi,Finland,High income,Europe & Central Asia,6874,Specialized Industry Skills,Food Manufacturing,-25.22,-45.95,-47.43,37.4,6.6,,,
fi,Finland,High income,Europe & Central Asia,6189,Specialized Industry Skills,Radio Production,-3.83,-89.07,42.22,2.6,7.23,,,
fi,Finland,High income,Europe & Central Asia,554,Specialized Industry Skills,Apparel,-24.01,-67.33,-36.4,0,8.59,,,
fi,Finland,High income,Europe & Central Asia,1735,Business Skills,Entrepreneurship,-54.13,-73.63,-9.12,-1.86,10.49,,,
fi,Finland,High income,Europe & Central Asia,1530,Specialized Industry Skills,Higher Education,-41.49,-50.49,-19.43,18.67,11.76,,,
fi,Finland,High income,Europe & Central Asia,559,Tech Skills,Social Media,-59.69,-98.85,-32.45,-7.66,12.13,,,
fi,Finland,High income,Europe & Central Asia,4277,Business Skills,Partner Development,-10.39,-55.99,40.1,64.9,12.53,,,
fi,Finland,High income,Europe & Central Asia,482,Specialized Industry Skills,Event Planning,-48.93,-83.49,-29.26,-15.71,13.74,,,
fi,Finland,High income,Europe & Central Asia,3399,Specialized Industry Skills,Physical Security,26.03,-51.94,41.86,25.28,14.79,,,
fi,Finland,High income,Europe & Central Asia,17320,Specialized Industry Skills,Maritime Operations,-18.4,-42.96,21.19,6.56,15.26,,,
fi,Finland,High income,Europe & Central Asia,1225,Business Skills,Sales Operations,-23.25,-47.2,-3.37,5.31,17.91,,,
fi,Finland,High income,Europe & Central Asia,43726,Specialized Industry Skills,Contract Law,-3.89,-90.17,-2.73,-42.95,18.78,,,
fi,Finland,High income,Europe & Central Asia,1944,Specialized Industry Skills,Biomedical Engineering,-22.02,-27.17,-6.09,-7.58,19.15,,,
fi,Finland,High income,Europe & Central Asia,2917,Specialized Industry Skills,Public Safety,-5.02,-38.72,56.25,4.77,19.32,,,
fi,Finland,High income,Europe & Central Asia,354,Specialized Industry Skills,Politics,-9.22,-45.15,18.49,46.44,19.42,,,
fi,Finland,High income,Europe & Central Asia,1240,Specialized Industry Skills,Airlines,-68.89,6.58,-20.45,2.71,20.09,,,
fi,Finland,High income,Europe & Central Asia,8466,Specialized Industry Skills,Educational Administration,-4.34,-33.38,19.84,33.78,21.03,,,
fi,Finland,High income,Europe & Central Asia,16681,Specialized Industry Skills,Medicine,34.89,-69.96,-13.63,2.54,21.27,,,
fi,Finland,High income,Europe & Central Asia,1836,Business Skills,Digital Marketing,-49.06,-93.09,-3.37,1.97,22.96,,,
fi,Finland,High income,Europe & Central Asia,2265,Specialized Industry Skills,Cybersecurity,-26.22,-54.53,23.36,5.03,23.42,,,
fi,Finland,High income,Europe & Central Asia,1606,Specialized Industry Skills,Navy,0,-81.41,32.53,-5.64,23.87,,,
fi,Finland,High income,Europe & Central Asia,3980,Specialized Industry Skills,Documentation,-19.97,-24.59,45.46,51.22,24.22,,,
fi,Finland,High income,Europe & Central Asia,337,Business Skills,Accounts Payable,5.47,-53.91,-27.25,-5.54,24.44,,,
fi,Finland,High income,Europe & Central Asia,28976,Specialized Industry Skills,Food Service Operations,20.57,-15.49,-42.07,44.27,24.81,,,
fi,Finland,High income,Europe & Central Asia,123,Specialized Industry Skills,Real Estate,7.2,17.08,-6.57,-38.34,24.89,,,
