Country Name,Indicator,data_col,higher_is_better,Pillar,Sub-Pillar,indicator_score,country_sub_pillar_score,country_sub_pillar_rank,country_pillar_score,country_pillar_rank,data_availability,country_pillar_availability,Data Source,Data Link,Year
Norway,% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,4.912328563227414,17,4.432702710885446,17,100.0,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Nepal,% of population covered by electricity,89.9,True,Infrastructure,Connectivity Technology,2.7153224320789433,2.3874289374859092,144,2.4191753037795207,145,82.6086956521739,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Nauru,% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,3.8764623654301222,68,3.8764623654301222,47,17.391304347826086,50.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
New Zealand,% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,4.836649295626569,23,4.263076928120787,29,82.6086956521739,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Oman,% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,4.284414630328973,49,3.501056979480821,58,86.95652173913044,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Pakistan,% of population covered by electricity,73.91436005,True,Infrastructure,Connectivity Technology,2.2247194484892567,2.2944408319120084,147,2.3145777525711173,151,100.0,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Panama,% of population covered by electricity,95.83455658,True,Infrastructure,Connectivity Technology,2.897455344714061,3.0646699153695436,105,3.0383162275895934,92,100.0,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Peru,% of population covered by electricity,98.34660339,True,Infrastructure,Connectivity Technology,2.9745506417279888,2.9890967179100767,109,2.7183896304915782,112,91.30434782608695,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Philippines (the),% of population covered by electricity,95.62862396,True,Infrastructure,Connectivity Technology,2.8911352250249873,3.3479650356957995,92,2.7732794942374124,106,91.30434782608695,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Palau,% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,4.198650684931511,52,4.198650684931511,32,8.695652173913043,50.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Papua New Guinea,% of population covered by electricity,63.46451187,True,Infrastructure,Connectivity Technology,1.969468576149591,2.005530786220128,166,2.939151019540555,96,73.91304347826086,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Poland,% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,4.599234006896094,36,3.9315826064955357,43,100.0,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Democratic People's Republic of Korea (the),% of population covered by electricity,49.37275696,True,Infrastructure,Connectivity Technology,1.7287115057335432,1.55227383932578,187,1.6680570732363231,183,17.391304347826086,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Portugal,% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,4.454836538120097,42,4.046072682638152,38,100.0,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Paraguay,% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,3.3968635908680254,90,2.8079711708501853,103,91.30434782608695,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Qatar,% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,5.011092336861114,10,4.30285073086516,23,100.0,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Romania,% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,4.522270737204698,40,3.531493159029816,57,100.0,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Russian Federation (the),% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,3.8976786523355273,67,3.2810764799111327,70,95.65217391304348,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Rwanda,% of population covered by electricity,37.78243637,True,Infrastructure,Connectivity Technology,1.5306913408745166,2.82232560389702,115,2.8327410818776153,101,86.95652173913044,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Saudi Arabia,% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,4.778540057816637,27,3.8834977520089335,45,100.0,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Sudan (the),% of population covered by electricity,53.82707214,True,Infrastructure,Connectivity Technology,1.8048133028692224,1.8646007488282748,173,2.307171966381661,153,86.95652173913044,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Senegal,% of population covered by electricity,70.4,True,Infrastructure,Connectivity Technology,2.116862926552617,2.5385951044799873,136,2.633654785757909,120,86.95652173913044,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Singapore,% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,5.048826128276014,9,4.7348119402269955,7,95.65217391304348,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Solomon Islands,% of population covered by electricity,70.25849152,True,Infrastructure,Connectivity Technology,2.1125199986055105,1.6330131371292613,184,1.528675365557112,188,60.86956521739131,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Sierra Leone,% of population covered by electricity,22.7,True,Infrastructure,Connectivity Technology,1.273008517239767,2.0787580720107797,163,2.0114432037791525,174,82.6086956521739,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
El Salvador,% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,2.8136604956465034,117,2.5203825529592176,132,91.30434782608695,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
San Marino,% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,4.756354136667892,28,4.391763358714112,18,21.73913043478261,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Somalia,% of population covered by electricity,36.0331955,True,Infrastructure,Connectivity Technology,1.5008056304003468,1.7450843496281205,179,1.7450843496281205,179,34.78260869565217,50.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Serbia,% of population covered by electricity,99.8,True,Infrastructure,Connectivity Technology,3.862214035243639,4.131777926467296,53,3.570135961383067,55,100.0,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
South Sudan,% of population covered by electricity,6.720535278,True,Infrastructure,Connectivity Technology,1.0,1.3297402036560453,191,1.3297402036560453,190,60.86956521739131,50.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Sao Tome and Principe,% of population covered by electricity,75.18190765,True,Infrastructure,Connectivity Technology,2.263620777203466,2.173251461811205,155,1.8320924602289108,177,34.78260869565217,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Suriname,% of population covered by electricity,97.88735199,True,Infrastructure,Connectivity Technology,2.960456110150744,3.396429379309383,91,2.5711515317599547,128,82.6086956521739,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Slovakia,% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,4.513199977306867,41,3.9150115487779704,44,100.0,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Slovenia,% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,4.547574063453375,39,4.162682409962704,34,100.0,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Sweden,% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,4.930479674903393,14,4.682370983321272,8,100.0,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Eswatini,% of population covered by electricity,77.16963959,True,Infrastructure,Connectivity Technology,2.3246247297127627,2.3739890086385755,145,2.1289256972450774,167,65.21739130434783,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Seychelles,% of population covered by electricity,100.0,True,Infrastructure,Connectivity Technology,5.990000000000009,4.076761594086563,56,3.106673034382733,86,43.47826086956522,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Syrian Arab Republic (the),% of population covered by electricity,89.32488251,True,Infrastructure,Connectivity Technology,2.697671943428433,2.554649015139885,131,2.5010562271616408,135,52.17391304347826,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Chad,% of population covered by electricity,8.4,True,Infrastructure,Connectivity Technology,1.0286935877694612,1.5076693750692098,188,1.7479414315660584,178,82.6086956521739,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Togo,% of population covered by electricity,52.44109726,True,Infrastructure,Connectivity Technology,1.7811339773409136,2.0521033253444925,164,2.3328282123697646,150,73.91304347826086,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Thailand,% of population covered by electricity,99.9,True,Infrastructure,Connectivity Technology,3.989999999999995,4.024695197385805,59,3.394796666797549,65,100.0,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Tajikistan,% of population covered by electricity,99.63539124,True,Infrastructure,Connectivity Technology,3.6518671432041856,2.545550972414416,134,2.2187839983499917,160,78.26086956521739,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Turkmenistan,% of population covered by electricity,99.9,True,Infrastructure,Connectivity Technology,3.989999999999995,2.4940693054948144,140,1.930731212651503,176,34.78260869565217,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Timor-Leste,% of population covered by electricity,94.71617889,True,Infrastructure,Connectivity Technology,2.8631320750038523,2.2257749906387856,151,2.2257749906387856,159,56.52173913043478,50.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
Tonga,% of population covered by electricity,98.4,True,Infrastructure,Connectivity Technology,2.976189396026316,2.4569846751968116,142,2.147577300004421,166,60.86956521739131,100.0,World Bank: World Development Indicators,https://datacatalog.worldbank.org,2019
