base_country_code,base_country_name,base_lat,base_long,base_country_wb_income,base_country_wb_region,target_country_code,target_country_name,target_lat,target_long,target_country_wb_income,target_country_wb_region,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,net_per_10K_2019,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,hu,Hungary,47.162494,19.503304,High Income,Europe & Central Asia,0.02,0.04,0.05,0.05,0.05,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,is,Iceland,64.963051,-19.020835,High Income,Europe & Central Asia,0.01,-0.01,0,0.02,0,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,in,India,20.593684,78.96288,Lower Middle Income,South Asia,6.72,9.09,11.81,18.42,23.2,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,id,Indonesia,-0.789275,113.921327,Lower Middle Income,East Asia & Pacific,-0.33,-0.18,-0.03,0.03,0.05,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,ir,"Iran, Islamic Rep.",32.427908,53.688046,Upper Middle Income,Middle East & North Africa,1.8,1.67,1.44,1.97,2.63,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,iq,Iraq,33.223191,43.679291,Upper Middle Income,Middle East & North Africa,0.04,0.09,0.1,0.09,0.08,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,ie,Ireland,53.41291,-8.24389,High Income,Europe & Central Asia,0.12,0.3,0.2,0.49,0.4,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,il,Israel,31.046051,34.851612,High Income,Middle East & North Africa,0.24,0.36,0.2,0.21,0.2,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,it,Italy,41.87194,12.56738,High Income,Europe & Central Asia,0.15,0.17,0.12,0.33,0.18,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,jm,Jamaica,18.109581,-77.297508,Upper Middle Income,Latin America & Caribbean,0.25,0.3,0.29,0.36,0.36,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,jp,Japan,36.204824,138.252924,High Income,East Asia & Pacific,-0.04,-0.08,0.01,-0.04,-0.04,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,jo,Jordan,30.585164,36.238414,Upper Middle Income,Middle East & North Africa,0.06,0.15,0.12,0.16,0.16,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,kz,Kazakhstan,48.019573,66.923684,Upper Middle Income,Europe & Central Asia,0.03,0.06,0.05,0.06,0.06,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,ke,Kenya,-0.023559,37.906193,Lower Middle Income,Sub-Saharan Africa,0.05,0.07,0.1,0.14,0.17,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,0.16,0.12,0.18,0.24,0.21,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,kw,Kuwait,29.31166,47.481766,High Income,Middle East & North Africa,0.12,0.16,0.13,0.14,0.19,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,0.21,0.32,0.26,0.29,0.36,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,ly,Libya,26.3351,17.228331,Upper Middle Income,Middle East & North Africa,0.02,0.03,0.03,0.02,0.01,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,lt,Lithuania,55.169438,23.881275,High Income,Europe & Central Asia,0.01,0.01,0.01,0.03,0.01,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,lu,Luxembourg,49.815273,6.129583,High Income,Europe & Central Asia,-0.02,-0.01,0,0,-0.01,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,mg,Madagascar,-18.766947,46.869107,Low Income,Sub-Saharan Africa,0.01,0.02,0.01,0.02,0.02,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,my,Malaysia,4.210484,101.975766,Upper Middle Income,East Asia & Pacific,0.1,0.12,0.15,0.18,0.23,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,mu,Mauritius,-20.348404,57.552152,Upper Middle Income,Sub-Saharan Africa,0.05,0.1,0.1,0.11,0.14,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,mx,Mexico,23.634501,-102.552784,Upper Middle Income,Latin America & Caribbean,-0.05,0.2,0.47,0.57,0.85,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,md,Moldova,47.411631,28.369885,Lower Middle Income,Europe & Central Asia,0.06,0.1,0.08,0.05,0.04,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,ma,Morocco,31.791702,-7.09262,Lower Middle Income,Middle East & North Africa,0.2,0.21,0.29,0.53,0.77,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,np,Nepal,28.394857,84.124008,Low Income,South Asia,0.09,0.1,0.09,0.13,0.14,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,nl,Netherlands,52.132633,5.291266,High Income,Europe & Central Asia,-0.01,0.04,0,0.06,0.01,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,nz,New Zealand,-40.900557,174.885971,High Income,East Asia & Pacific,-0.04,-0.01,0.1,0.19,0.18,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,ni,Nicaragua,12.865416,-85.207229,Lower Middle Income,Latin America & Caribbean,0.01,0,0,0.03,0.04,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,ng,Nigeria,9.081999,8.675277,Lower Middle Income,Sub-Saharan Africa,0.66,1.02,1.09,2.05,2.62,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,no,Norway,60.472024,8.468946,High Income,Europe & Central Asia,0.02,-0.01,0.02,0,0.02,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,om,Oman,21.512583,55.923255,High Income,Middle East & North Africa,0.07,0.09,0.1,0.1,0.1,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,pk,Pakistan,30.375321,69.345116,Lower Middle Income,South Asia,0.88,1.07,0.79,1,1.11,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,-0.04,0,0,0.03,0.03,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,0.01,0.07,0.11,0.1,0.13,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,ph,Philippines,12.879721,121.774017,Lower Middle Income,East Asia & Pacific,0.83,0.91,0.9,1.12,1.3,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,pl,Poland,51.919438,19.145136,High Income,Europe & Central Asia,0.02,0.08,0.09,0.05,0.07,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,pt,Portugal,39.399872,-8.224454,High Income,Europe & Central Asia,0.02,0.05,0.03,-0.02,-0.02,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,qa,Qatar,25.354826,51.183884,High Income,Middle East & North Africa,0.08,0.2,0.27,0.31,0.3,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,ro,Romania,45.943161,24.96676,Upper Middle Income,Europe & Central Asia,0.12,0.18,0.07,0.12,0.08,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,rw,Rwanda,-1.940278,29.873888,Low Income,Sub-Saharan Africa,0.01,0.02,0.03,0.03,0.05,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,sa,Saudi Arabia,23.885942,45.079162,High Income,Middle East & North Africa,-0.06,0.18,0.32,0.43,0.48,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,sn,Senegal,14.497401,-14.452362,Low Income,Sub-Saharan Africa,0.04,0.07,0.05,0.08,0.08,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,rs,Serbia,44.016521,21.005859,Upper Middle Income,Europe & Central Asia,0.08,0.07,0.05,0.08,0.06,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,sg,Singapore,1.352083,103.819836,High Income,East Asia & Pacific,0.2,0.34,0.32,0.48,0.43,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,sk,Slovak Republic,48.669026,19.699024,High Income,Europe & Central Asia,0,0.04,0.02,-0.01,0,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,za,South Africa,-30.559482,22.937506,Upper Middle Income,Sub-Saharan Africa,0.21,0.28,0.44,0.61,0.65,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,es,Spain,40.463667,-3.74922,High Income,Europe & Central Asia,-0.04,-0.03,0,0.02,0.1,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,lk,Sri Lanka,7.873054,80.771797,Lower Middle Income,South Asia,0.07,0.11,0.15,0.19,0.26,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,se,Sweden,60.128161,18.643501,High Income,Europe & Central Asia,-0.01,-0.02,0,-0.04,0,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,-0.11,-0.07,0.04,0.02,-0.04,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,sy,Syrian Arab Republic,34.802075,38.996815,Low Income,Middle East & North Africa,0.05,0.14,0.1,0.1,0.07,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,tw,"Taiwan, China",23.69781,120.960515,High Income,East Asia & Pacific,0.03,0.03,0.14,0.17,0.19,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,tz,Tanzania,-6.369028,34.888822,Low Income,Sub-Saharan Africa,0.01,0.02,0.03,0.04,0.05,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,th,Thailand,15.870032,100.992541,Upper Middle Income,East Asia & Pacific,0.02,0.04,0.06,0.04,0.09,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,tt,Trinidad and Tobago,10.691803,-61.222503,High Income,Latin America & Caribbean,0,0.03,0.06,0.12,0.11,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,tn,Tunisia,33.886917,9.537499,Lower Middle Income,Middle East & North Africa,0.22,0.2,0.29,0.43,0.5,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,tr,Turkey,38.963745,35.243322,Upper Middle Income,Europe & Central Asia,0.15,0.4,0.56,0.68,0.67,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,ug,Uganda,1.373333,32.290275,Low Income,Sub-Saharan Africa,0.02,0.04,0.04,0.05,0.09,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,ua,Ukraine,48.379433,31.16558,Lower Middle Income,Europe & Central Asia,0.35,0.38,0.37,0.38,0.36,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,ae,United Arab Emirates,23.424076,53.847818,High Income,Middle East & North Africa,0.61,1.03,1.39,1.94,2.22,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,gb,United Kingdom,55.378051,-3.435973,High Income,Europe & Central Asia,0.17,1.05,1.23,1.42,1.04,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,us,United States,37.09024,-95.712891,High Income,North America,0.81,-2.18,0.07,1.71,2.11,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,ve,"Venezuela, RB",6.42375,-66.58973,Upper Middle Income,Latin America & Caribbean,0.09,0.2,0.26,0.21,0.15,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,vn,Vietnam,14.058324,108.277199,Lower Middle Income,East Asia & Pacific,0.09,0.14,0.36,0.48,0.48,,,,,,,,,
ca,Canada,56.130366,-106.346771,High Income,North America,zw,Zimbabwe,-19.015438,29.154857,Low Income,Sub-Saharan Africa,0.02,0.03,0.04,0.07,0.06,,,,,,,,,
cd,"Congo, Dem. Rep.",-4.038333,21.758664,Low Income,Sub-Saharan Africa,be,Belgium,50.503887,4.469936,High Income,Europe & Central Asia,5.33,7.86,2.31,1.07,1.47,,,,,,,,,
cd,"Congo, Dem. Rep.",-4.038333,21.758664,Low Income,Sub-Saharan Africa,ca,Canada,56.130366,-106.346771,High Income,North America,-1.07,-1.22,-2.08,-2.86,-2.87,,,,,,,,,
cd,"Congo, Dem. Rep.",-4.038333,21.758664,Low Income,Sub-Saharan Africa,fr,France,46.227638,2.213749,High Income,Europe & Central Asia,15.4,15.57,1.99,1.71,0.31,,,,,,,,,
cd,"Congo, Dem. Rep.",-4.038333,21.758664,Low Income,Sub-Saharan Africa,in,India,20.593684,78.96288,Lower Middle Income,South Asia,3.27,5.53,0.82,4.93,4.37,,,,,,,,,
cd,"Congo, Dem. Rep.",-4.038333,21.758664,Low Income,Sub-Saharan Africa,ke,Kenya,-0.023559,37.906193,Lower Middle Income,Sub-Saharan Africa,3.6,1.91,0.27,0.32,0.91,,,,,,,,,
cd,"Congo, Dem. Rep.",-4.038333,21.758664,Low Income,Sub-Saharan Africa,rw,Rwanda,-1.940278,29.873888,Low Income,Sub-Saharan Africa,10.47,8.29,4.08,3.38,4.51,,,,,,,,,
cd,"Congo, Dem. Rep.",-4.038333,21.758664,Low Income,Sub-Saharan Africa,za,South Africa,-30.559482,22.937506,Upper Middle Income,Sub-Saharan Africa,14.13,4.89,2.58,0.95,3.08,,,,,,,,,
cd,"Congo, Dem. Rep.",-4.038333,21.758664,Low Income,Sub-Saharan Africa,ug,Uganda,1.373333,32.290275,Low Income,Sub-Saharan Africa,1.4,2.13,0.68,1.51,1.57,,,,,,,,,
cd,"Congo, Dem. Rep.",-4.038333,21.758664,Low Income,Sub-Saharan Africa,gb,United Kingdom,55.378051,-3.435973,High Income,Europe & Central Asia,7.73,5.21,1.9,1.47,1.05,,,,,,,,,
cd,"Congo, Dem. Rep.",-4.038333,21.758664,Low Income,Sub-Saharan Africa,us,United States,37.09024,-95.712891,High Income,North America,34.27,16.63,4.66,2.51,2.13,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,al,Albania,41.153332,20.168331,Upper Middle Income,Europe & Central Asia,0.04,0.08,0.1,0.11,0.06,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,ar,Argentina,-38.416097,-63.616672,High Income,Latin America & Caribbean,0.19,0.25,0.18,0.2,0.25,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,au,Australia,-25.274398,133.775136,High Income,East Asia & Pacific,0.26,0.33,0.46,0.18,0.37,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,at,Austria,47.516231,14.550072,High Income,Europe & Central Asia,1.16,1.13,1.11,1.11,1.03,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,be,Belgium,50.503887,4.469936,High Income,Europe & Central Asia,1.27,1.78,1.31,1.35,0.92,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,br,Brazil,-14.235004,-51.92528,Upper Middle Income,Latin America & Caribbean,1.48,1.74,1.46,1.53,1.3,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,bg,Bulgaria,42.733883,25.48583,Upper Middle Income,Europe & Central Asia,0.24,0.16,0.14,0.15,0.15,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,ca,Canada,56.130366,-106.346771,High Income,North America,0.82,0.49,-0.24,-0.15,0.25,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,cl,Chile,-35.675147,-71.542969,High Income,Latin America & Caribbean,0.06,0.14,0.18,0.08,0.11,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,cn,China,35.86166,104.195397,Upper Middle Income,East Asia & Pacific,0.7,0.47,0.78,0.61,0.39,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,co,Colombia,4.570868,-74.297333,Upper Middle Income,Latin America & Caribbean,0.03,0.21,0.33,0.19,0.22,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,cr,Costa Rica,9.748917,-83.753428,Upper Middle Income,Latin America & Caribbean,-0.01,0.05,0.08,0,0.11,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,hr,Croatia,45.1,15.2,High Income,Europe & Central Asia,0.2,0.27,0.21,0.27,0.19,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,cz,Czech Republic,49.817492,15.472962,High Income,Europe & Central Asia,0.65,0.56,0.23,0.23,0.6,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,dk,Denmark,56.26392,9.501785,High Income,Europe & Central Asia,0.14,0.15,-0.03,0.12,0.17,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,ec,Ecuador,-1.831239,-78.183406,Upper Middle Income,Latin America & Caribbean,-0.11,0.04,0.07,0.06,0.05,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,eg,"Egypt, Arab Rep.",26.820553,30.802498,Lower Middle Income,Middle East & North Africa,-0.09,0.2,0.23,0.2,0.08,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,fi,Finland,61.92411,25.748151,High Income,Europe & Central Asia,0.24,0.55,0.14,0.08,0.06,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,fr,France,46.227638,2.213749,High Income,Europe & Central Asia,36.12,28.36,17.38,15.49,15.48,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,de,Germany,51.165691,10.451526,High Income,Europe & Central Asia,12.12,10.65,6.75,7.69,7.77,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,gr,Greece,39.074208,21.824312,High Income,Europe & Central Asia,1.08,1.17,1.01,1.17,1,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,hk,"Hong Kong SAR, China",22.396428,114.109497,High Income,East Asia & Pacific,-0.39,0.08,-0.14,0.04,0,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,hu,Hungary,47.162494,19.503304,High Income,Europe & Central Asia,1.01,0.76,0.71,0.8,0.74,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,in,India,20.593684,78.96288,Lower Middle Income,South Asia,1.29,1.39,1.84,1.61,1.5,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,id,Indonesia,-0.789275,113.921327,Lower Middle Income,East Asia & Pacific,0.04,0.17,0.1,-0.05,0.03,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,ir,"Iran, Islamic Rep.",32.427908,53.688046,Upper Middle Income,Middle East & North Africa,-0.06,0.18,0.2,0.15,0.33,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,ie,Ireland,53.41291,-8.24389,High Income,Europe & Central Asia,0.35,0.57,0.52,0.54,0.4,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,il,Israel,31.046051,34.851612,High Income,Middle East & North Africa,0.01,0.15,-0.02,0.05,0.02,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,it,Italy,41.87194,12.56738,High Income,Europe & Central Asia,13.69,9.64,6.9,6.82,6.12,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,jp,Japan,36.204824,138.252924,High Income,East Asia & Pacific,-0.01,0.15,0.1,0.04,-0.02,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,jo,Jordan,30.585164,36.238414,Upper Middle Income,Middle East & North Africa,0.02,0.02,0.06,0.04,-0.08,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,ke,Kenya,-0.023559,37.906193,Lower Middle Income,Sub-Saharan Africa,-0.06,0.12,0.01,0.09,0.11,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,kr,"Korea, Rep.",35.907757,127.766922,High Income,East Asia & Pacific,0,-0.07,0.07,0.05,-0.02,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,lv,Latvia,56.879635,24.603189,High Income,Europe & Central Asia,0.12,0.14,0.06,0.2,0.06,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,lb,Lebanon,33.854721,35.862285,Upper Middle Income,Middle East & North Africa,0.03,0.19,0.1,0.22,0.19,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,lt,Lithuania,55.169438,23.881275,High Income,Europe & Central Asia,0.1,0.27,0.17,0.25,0.11,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,lu,Luxembourg,49.815273,6.129583,High Income,Europe & Central Asia,0.39,0.4,0.11,0.1,0.03,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,my,Malaysia,4.210484,101.975766,Upper Middle Income,East Asia & Pacific,0.03,0.14,0.1,-0.02,0.06,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,mt,Malta,35.937496,14.375416,High Income,Middle East & North Africa,-0.04,0.06,0.04,-0.01,0.1,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,mx,Mexico,23.634501,-102.552784,Upper Middle Income,Latin America & Caribbean,0.12,0.33,0.42,0.32,0.35,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,ma,Morocco,31.791702,-7.09262,Lower Middle Income,Middle East & North Africa,-0.01,0.14,0.17,0.11,0.19,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,nl,Netherlands,52.132633,5.291266,High Income,Europe & Central Asia,2.22,1.22,0.91,1.01,0.84,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,nz,New Zealand,-40.900557,174.885971,High Income,East Asia & Pacific,0.12,-0.06,-0.04,0.1,0.05,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,ng,Nigeria,9.081999,8.675277,Lower Middle Income,Sub-Saharan Africa,0.09,0.16,0.11,0.18,0.33,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,no,Norway,60.472024,8.468946,High Income,Europe & Central Asia,-0.09,0.07,-0.03,0.02,-0.19,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,pa,Panama,8.537981,-80.782127,High Income,Latin America & Caribbean,-0.15,0.02,-0.03,0.11,0.05,,,,,,,,,
ch,Switzerland,46.818188,8.227512,High Income,Europe & Central Asia,pe,Peru,-9.189967,-75.015152,Upper Middle Income,Latin America & Caribbean,-0.01,0.21,0.04,0.05,0.11,,,,,,,,,
